iso3,country,year,lat,lon,pop_count,pop_share,rainfall_year,population_weight_year
BHS,Bahamas,2007,20.974998474121094,-73.67500305175781,525.6390964984894,0.0017184607491443527,2007,2015
BHS,Bahamas,2007,20.974998474121094,-73.62500762939453,0.07109799981117249,2.3243918276258514e-07,2007,2015
BHS,Bahamas,2007,20.974998474121094,-73.57500457763672,0.0,0.0,2007,2015
BHS,Bahamas,2007,20.974998474121094,-73.5250015258789,0.0,0.0,2007,2015
BHS,Bahamas,2007,20.974998474121094,-73.47500610351562,0.0,0.0,2007,2015
BHS,Bahamas,2007,20.974998474121094,-73.42500305175781,0.0,0.0,2007,2015
BHS,Bahamas,2007,20.974998474121094,-73.37500762939453,0.0,0.0,2007,2015
BHS,Bahamas,2007,20.974998474121094,-73.32500457763672,0.0,0.0,2007,2015
BHS,Bahamas,2007,20.974998474121094,-73.2750015258789,0.0,0.0,2007,2015
BHS,Bahamas,2007,20.974998474121094,-73.22500610351562,0.0,0.0,2007,2015
BHS,Bahamas,2007,20.974998474121094,-73.17500305175781,0.0,0.0,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.67500305175781,0.8303360159117856,2.7145999250255633e-06,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.62500762939453,43.848684140481495,0.00014335357301045523,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.57500457763672,0.0,0.0,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.5250015258789,0.0,0.0,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.47500610351562,0.0,0.0,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.42500305175781,0.0,0.0,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.37500762939453,0.0,0.0,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.32500457763672,1.2806830406188965,4.186909900840569e-06,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.2750015258789,0.0,0.0,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.22500610351562,0.0,0.0,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.17500305175781,0.0,0.0,2007,2015
BHS,Bahamas,2007,21.024993896484375,-73.12500762939453,0.0,0.0,2007,2015
BHS,Bahamas,2007,21.074996948242188,-73.62500762939453,8.775263778866476,2.8688783745014912e-05,2007,2015
