iso3,country,year,lat,lon,pop_count,pop_share,rainfall_year,population_weight_year
BMU,Bermuda,2007,32.274993896484375,-64.87500762939453,7349.31313970685,0.2728880098811938,2007,2015
BMU,Bermuda,2007,32.274993896484375,-64.7750015258789,15294.97435092926,0.5679190738599385,2007,2015
BMU,Bermuda,2007,32.375,-64.67500305175781,4287.321351051331,0.15919291625886772,2007,2015
BMU,Bermuda,2008,32.274993896484375,-64.87500762939453,7349.31313970685,0.2728880098811938,2008,2015
BMU,Bermuda,2008,32.274993896484375,-64.7750015258789,15294.97435092926,0.5679190738599385,2008,2015
BMU,Bermuda,2008,32.375,-64.67500305175781,4287.321351051331,0.15919291625886772,2008,2015
BMU,Bermuda,2009,32.274993896484375,-64.87500762939453,7349.31313970685,0.2728880098811938,2009,2015
BMU,Bermuda,2009,32.274993896484375,-64.7750015258789,15294.97435092926,0.5679190738599385,2009,2015
BMU,Bermuda,2009,32.375,-64.67500305175781,4287.321351051331,0.15919291625886772,2009,2015
BMU,Bermuda,2010,32.274993896484375,-64.87500762939453,7349.31313970685,0.2728880098811938,2010,2015
BMU,Bermuda,2010,32.274993896484375,-64.7750015258789,15294.97435092926,0.5679190738599385,2010,2015
BMU,Bermuda,2010,32.375,-64.67500305175781,4287.321351051331,0.15919291625886772,2010,2015
BMU,Bermuda,2011,32.274993896484375,-64.87500762939453,7349.31313970685,0.2728880098811938,2011,2015
BMU,Bermuda,2011,32.274993896484375,-64.7750015258789,15294.97435092926,0.5679190738599385,2011,2015
BMU,Bermuda,2011,32.375,-64.67500305175781,4287.321351051331,0.15919291625886772,2011,2015
BMU,Bermuda,2012,32.274993896484375,-64.87500762939453,7349.31313970685,0.2728880098811938,2012,2015
BMU,Bermuda,2012,32.274993896484375,-64.7750015258789,15294.97435092926,0.5679190738599385,2012,2015
BMU,Bermuda,2012,32.375,-64.67500305175781,4287.321351051331,0.15919291625886772,2012,2015
BMU,Bermuda,2013,32.274993896484375,-64.87500762939453,7349.31313970685,0.2728880098811938,2013,2015
BMU,Bermuda,2013,32.274993896484375,-64.7750015258789,15294.97435092926,0.5679190738599385,2013,2015
BMU,Bermuda,2013,32.375,-64.67500305175781,4287.321351051331,0.15919291625886772,2013,2015
BMU,Bermuda,2014,32.274993896484375,-64.87500762939453,7349.31313970685,0.2728880098811938,2014,2015
BMU,Bermuda,2014,32.274993896484375,-64.7750015258789,15294.97435092926,0.5679190738599385,2014,2015
BMU,Bermuda,2014,32.375,-64.67500305175781,4287.321351051331,0.15919291625886772,2014,2015
BMU,Bermuda,2015,32.274993896484375,-64.87500762939453,7349.31313970685,0.2728880098811938,2015,2015
BMU,Bermuda,2015,32.274993896484375,-64.7750015258789,15294.97435092926,0.5679190738599385,2015,2015
BMU,Bermuda,2015,32.375,-64.67500305175781,4287.321351051331,0.15919291625886772,2015,2015
BMU,Bermuda,2016,32.274993896484375,-64.87500762939453,7341.3252964913845,0.2728879253859682,2016,2016
BMU,Bermuda,2016,32.274993896484375,-64.7750015258789,15278.357363939285,0.5679191530095296,2016,2016
