iso3,country,year,month,year_month,date,monthly_total_mm_pop,monthly_mean_daily_mm_pop,monthly_max_1d_mm_pop,monthly_max_3d_mm_pop,monthly_max_5d_mm_pop,monthly_p95_daily_mm_pop,monthly_p99_daily_mm_pop,monthly_n_days_above_20mm_pop,monthly_n_days_above_50mm_pop,n_days_observed
VGB,British Virgin Islands,2011,1,2011-01,2011-01-01,72.0766848746947,2.3250543507966035,17.763099189402716,23.142300623059494,28.720811208158597,10.905821292820896,15.946197669860501,0,0,31
VGB,British Virgin Islands,2011,2,2011-02,2011-02-01,86.50741737457176,3.08955062052042,19.005480536956103,39.401951416863035,48.50891587702455,10.263703679614913,16.686445776460697,0,0,28
VGB,British Virgin Islands,2011,3,2011-03,2011-03-01,86.45811242938613,2.788971368689875,18.32531293061237,29.480071639184626,29.480071639184626,14.740035819592313,17.255044815974827,0,0,31
VGB,British Virgin Islands,2011,4,2011-04,2011-04-01,144.6130780151024,4.820435933836746,72.59177517503383,108.60242659506811,144.6130780151024,36.01065142003428,61.98324928608399,3,1,30
VGB,British Virgin Islands,2011,5,2011-05,2011-05-01,270.7337887443422,8.733348024011038,67.54083408847768,100.07787008629917,150.2541162616113,55.12636689602199,65.32181270271214,5,3,31
VGB,British Virgin Islands,2011,6,2011-06,2011-06-01,149.51654577566245,4.983884859188748,58.017484848755934,102.73838460904113,102.73838460904113,33.163270955787496,52.434850279964046,3,1,30
VGB,British Virgin Islands,2011,7,2011-07,2011-07-01,148.11092483411124,4.777771768842298,25.90429675639165,58.635306884276645,72.15160245286359,22.541111066824136,25.57534122395779,3,0,31
VGB,British Virgin Islands,2011,8,2011-08,2011-08-01,241.04254974132277,7.775566120687832,88.91287856334192,190.30254041191247,202.88434766705282,50.69483092428527,77.46321863590617,4,3,31
VGB,British Virgin Islands,2011,9,2011-09,2011-09-01,169.27964234821374,5.642654744940458,36.126807532216006,65.99285333931408,77.14945402901981,29.380511479048128,34.26948920056055,4,0,30
VGB,British Virgin Islands,2011,10,2011-10,2011-10-01,61.528005065968784,1.9847743569667349,61.16175080650925,61.16175080650926,61.16175080650926,0.0809038008624813,42.839757694819426,1,1,31
VGB,British Virgin Islands,2011,11,2011-11,2011-11-01,225.60809544015902,7.5202698480053005,71.35928007957735,137.00093069818996,137.00093069818996,55.9958883624564,69.83344622902315,5,2,30
VGB,British Virgin Islands,2011,12,2011-12,2011-12-01,125.27432106013772,4.041107130972184,26.58151434426948,59.022069590232036,65.64228959656819,18.063259703121066,24.734305512138885,2,0,31
VGB,British Virgin Islands,2012,1,2012-01,2012-01-01,95.36135812379673,3.0761728427031203,19.825305495290184,26.61834075260251,29.022181360509585,11.0586558190343,17.751613469600226,0,0,31
VGB,British Virgin Islands,2012,2,2012-02,2012-02-01,56.01490421033283,1.9315484210459597,10.402084529938255,22.762851869436762,28.303635124292477,9.377036649918645,10.19986579930617,0,0,29
VGB,British Virgin Islands,2012,3,2012-03,2012-03-01,74.9224747731787,2.4168540249412485,18.24627452432307,28.237547136472415,34.36262967892351,10.685311080795422,16.020979522338042,0,0,31
VGB,British Virgin Islands,2012,4,2012-04,2012-04-01,75.58656881150478,2.519552293716826,12.705599530303825,24.885290158273833,31.560252885820198,11.314132107995324,12.553085948627018,0,0,30
VGB,British Virgin Islands,2012,5,2012-05,2012-05-01,218.50585799978424,7.048576064509169,66.36348225532204,126.63788761017253,137.97603339661094,63.31894380508626,65.48528847660585,3,3,31
VGB,British Virgin Islands,2012,6,2012-06,2012-06-01,28.596719355828878,0.9532239785276293,12.612207931034382,18.95046756203554,28.561916487752196,8.138513743094673,11.741987819492243,0,0,30
VGB,British Virgin Islands,2012,7,2012-07,2012-07-01,154.23111080401839,4.975197122710271,53.086978487532996,67.21203802870693,67.21203802870693,27.306695373576908,46.673960313511,3,1,31
VGB,British Virgin Islands,2012,8,2012-08,2012-08-01,78.19901277934972,2.522548799333862,28.077798545090474,53.0775758269677,64.11020221014678,16.527242027583164,25.820837605831642,2,0,31
VGB,British Virgin Islands,2012,9,2012-09,2012-09-01,69.87416499539603,2.3291388331798677,48.42322234477669,54.142846562000265,55.54560108564747,3.8696534024812173,35.72418192569532,1,0,30
VGB,British Virgin Islands,2012,10,2012-10,2012-10-01,109.21103184242774,3.522936511046056,39.49173825728868,54.58042447387138,54.880348396658704,25.270356385827967,35.23699104503928,3,0,31
VGB,British Virgin Islands,2012,11,2012-11,2012-11-01,215.14753345251418,7.171584448417139,110.37065246928957,138.5413928281506,166.62291471583652,39.365373466660124,92.43530268683217,4,1,30
VGB,British Virgin Islands,2012,12,2012-12,2012-12-01,127.83692917365917,4.123771908827715,18.752140488466107,28.84777421950463,40.56623786599991,14.423887109752314,18.02110431501562,0,0,31
VGB,British Virgin Islands,2013,1,2013-01,2013-01-01,110.51122217463217,3.5648781346655536,16.065146113688957,25.43009471926711,27.03347481389778,12.812442336871069,15.603806931728972,0,0,31
VGB,British Virgin Islands,2013,2,2013-02,2013-02-01,28.910053214195585,1.032501900506985,9.683448288814684,21.991530062731055,21.991530062731055,7.443306377056147,9.299147156405,0,0,28
VGB,British Virgin Islands,2013,3,2013-03,2013-03-01,83.17519071967632,2.6830706683766556,18.2877017907216,25.58994077114336,32.477351398779426,10.822093168058728,16.165336610771845,0,0,31
VGB,British Virgin Islands,2013,4,2013-04,2013-04-01,89.2006825714538,2.9733560857151264,89.2006825714538,89.2006825714538,89.2006825714538,0.0,63.33248462573227,1,1,30
VGB,British Virgin Islands,2013,5,2013-05,2013-05-01,171.2921186206151,5.525552213568229,78.64126582390864,91.8584752431361,92.31816988282296,45.92923762156805,70.36667930143233,3,2,31
VGB,British Virgin Islands,2013,6,2013-06,2013-06-01,157.63346904813906,5.254448968271302,61.704508331454676,61.704508331454676,61.704508331454676,40.093306052869885,59.74611977956124,3,2,30
VGB,British Virgin Islands,2013,7,2013-07,2013-07-01,125.72841345427861,4.055755272718665,42.280801917585016,42.280801917585016,65.74355442027047,31.787540709299783,41.63026001708374,3,0,31
VGB,British Virgin Islands,2013,8,2013-08,2013-08-01,116.79075782658686,3.7674438008576403,47.253789916296995,63.967041532407386,65.66039628412588,23.676668335494856,40.97021528612251,3,0,31
VGB,British Virgin Islands,2013,9,2013-09,2013-09-01,265.01751955203366,8.833917318401122,102.78334711959029,241.4462835870093,241.4462835870093,70.10524784037666,95.32626310201978,4,3,30
VGB,British Virgin Islands,2013,10,2013-10,2013-10-01,80.9249371395141,2.6104818432101324,26.211797209858986,30.91489527022722,30.914895270227216,18.48619988362057,24.01554808625627,1,0,31
VGB,British Virgin Islands,2013,11,2013-11,2013-11-01,424.72071966093506,14.157357322031169,128.6986688541416,267.1607374495838,322.2338480166524,89.0974588074521,117.21431794060167,5,4,30
VGB,British Virgin Islands,2013,12,2013-12,2013-12-01,452.81363418657907,14.606891425373519,107.83212317856798,227.82815509292843,288.05021607083614,68.20200645466697,98.37153385274645,8,5,31
VGB,British Virgin Islands,2014,1,2014-01,2014-01-01,94.42632309644867,3.046010422466086,16.267767093126828,24.958258299871247,27.712134959488782,13.778879829536663,16.221454503002192,0,0,31
VGB,British Virgin Islands,2014,2,2014-02,2014-02-01,70.76268770416607,2.5272388465773594,14.952236929143705,24.958258299871247,40.19555517864234,10.454538156284142,13.810963888213333,0,0,28
VGB,British Virgin Islands,2014,3,2014-03,2014-03-01,72.51343145838459,2.3391429502704706,14.532879304112324,14.769197176693055,27.1675657413417,11.550320774839733,14.48090858572683,0,0,31
VGB,British Virgin Islands,2014,4,2014-04,2014-04-01,57.759996369574274,1.9253332123191425,15.15539102226626,16.54856470699424,21.47398131117768,9.314716337562345,13.534911530361118,0,0,30
VGB,British Virgin Islands,2014,5,2014-05,2014-05-01,293.77522965764103,9.476620311536808,143.9936833563698,216.1390468834293,264.8007703222917,42.249655906201994,115.20484760452365,4,1,31
VGB,British Virgin Islands,2014,6,2014-06,2014-06-01,20.61821949637922,0.6872739832126407,7.0670124047703915,12.290042617765462,28.955914333688455,4.7651234266205895,6.53225756915555,0,0,30
VGB,British Virgin Islands,2014,7,2014-07,2014-07-01,5.697661776425075,0.18379554117500244,2.872961293293293,2.872961293293293,2.872961293293293,1.4123502415658915,2.8316388821746354,0,0,31
VGB,British Virgin Islands,2014,8,2014-08,2014-08-01,249.4451609333785,8.046618094625114,165.86433523352443,166.25048026199792,166.25048026199792,41.55063318922822,134.08768928412414,3,2,31
VGB,British Virgin Islands,2014,9,2014-09,2014-09-01,83.78976122528574,2.7929920408428583,19.01468787074979,38.02937574149958,53.893065095073055,17.668483451855426,19.01468787074979,0,0,30
VGB,British Virgin Islands,2014,10,2014-10,2014-10-01,72.06768609000878,2.324764067419638,59.35258592149439,72.06768609000878,72.06768609000878,6.357550084257197,44.53848122777139,1,1,31
VGB,British Virgin Islands,2014,11,2014-11,2014-11-01,356.74287262835014,11.891429087611671,98.6194099086115,157.86789765533803,302.2386910921692,77.14118736842688,96.63617500947056,5,5,30
VGB,British Virgin Islands,2014,12,2014-12,2014-12-01,129.81967884354995,4.187731575598385,20.908252969398966,39.34073580988141,39.34073580988141,19.658773965503507,20.901296605736647,2,0,31
VGB,British Virgin Islands,2015,1,2015-01,2015-01-01,72.91392211242302,2.352062003626549,18.42431845349215,18.42431845349215,22.1050581698631,9.973068646839701,16.29230701458852,0,0,31
VGB,British Virgin Islands,2015,2,2015-02,2015-02-01,38.20461919595785,1.364450685569923,10.219688940587922,18.42431845349215,18.460477409730593,8.95212554976621,9.98012765762089,0,0,28
VGB,British Virgin Islands,2015,3,2015-03,2015-03-01,91.64892062432857,2.9564167943331796,13.058405906880953,23.219580899179903,30.498221323068012,12.84742611029578,13.031034239819736,0,0,31
VGB,British Virgin Islands,2015,4,2015-04,2015-04-01,41.22338877379883,1.3741129591266277,14.05777341284598,19.71885841791481,19.71885841791481,7.071008092267558,12.08856985577567,0,0,30
