iso3,country,year,lat,lon,pop_count,pop_share,rainfall_year,population_weight_year
VGB,British Virgin Islands,2007,18.42499542236328,-64.62500762939453,16193.391815423965,0.7056112343171019,2007,2015
VGB,British Virgin Islands,2007,18.42499542236328,-64.57500457763672,6544.012054443359,0.2851489345625322,2007,2015
VGB,British Virgin Islands,2007,18.724998474121094,-64.32500457763672,212.0490694642067,0.009239831120365836,2007,2015
VGB,British Virgin Islands,2008,18.42499542236328,-64.62500762939453,16193.391815423965,0.7056112343171019,2008,2015
VGB,British Virgin Islands,2008,18.42499542236328,-64.57500457763672,6544.012054443359,0.2851489345625322,2008,2015
VGB,British Virgin Islands,2008,18.724998474121094,-64.32500457763672,212.0490694642067,0.009239831120365836,2008,2015
VGB,British Virgin Islands,2009,18.42499542236328,-64.62500762939453,16193.391815423965,0.7056112343171019,2009,2015
VGB,British Virgin Islands,2009,18.42499542236328,-64.57500457763672,6544.012054443359,0.2851489345625322,2009,2015
VGB,British Virgin Islands,2009,18.724998474121094,-64.32500457763672,212.0490694642067,0.009239831120365836,2009,2015
VGB,British Virgin Islands,2010,18.42499542236328,-64.62500762939453,16193.391815423965,0.7056112343171019,2010,2015
VGB,British Virgin Islands,2010,18.42499542236328,-64.57500457763672,6544.012054443359,0.2851489345625322,2010,2015
VGB,British Virgin Islands,2010,18.724998474121094,-64.32500457763672,212.0490694642067,0.009239831120365836,2010,2015
VGB,British Virgin Islands,2011,18.42499542236328,-64.62500762939453,16193.391815423965,0.7056112343171019,2011,2015
VGB,British Virgin Islands,2011,18.42499542236328,-64.57500457763672,6544.012054443359,0.2851489345625322,2011,2015
VGB,British Virgin Islands,2011,18.724998474121094,-64.32500457763672,212.0490694642067,0.009239831120365836,2011,2015
VGB,British Virgin Islands,2012,18.42499542236328,-64.62500762939453,16193.391815423965,0.7056112343171019,2012,2015
VGB,British Virgin Islands,2012,18.42499542236328,-64.57500457763672,6544.012054443359,0.2851489345625322,2012,2015
VGB,British Virgin Islands,2012,18.724998474121094,-64.32500457763672,212.0490694642067,0.009239831120365836,2012,2015
VGB,British Virgin Islands,2013,18.42499542236328,-64.62500762939453,16193.391815423965,0.7056112343171019,2013,2015
VGB,British Virgin Islands,2013,18.42499542236328,-64.57500457763672,6544.012054443359,0.2851489345625322,2013,2015
VGB,British Virgin Islands,2013,18.724998474121094,-64.32500457763672,212.0490694642067,0.009239831120365836,2013,2015
VGB,British Virgin Islands,2014,18.42499542236328,-64.62500762939453,16193.391815423965,0.7056112343171019,2014,2015
VGB,British Virgin Islands,2014,18.42499542236328,-64.57500457763672,6544.012054443359,0.2851489345625322,2014,2015
VGB,British Virgin Islands,2014,18.724998474121094,-64.32500457763672,212.0490694642067,0.009239831120365836,2014,2015
VGB,British Virgin Islands,2015,18.42499542236328,-64.62500762939453,16193.391815423965,0.7056112343171019,2015,2015
VGB,British Virgin Islands,2015,18.42499542236328,-64.57500457763672,6544.012054443359,0.2851489345625322,2015,2015
VGB,British Virgin Islands,2015,18.724998474121094,-64.32500457763672,212.0490694642067,0.009239831120365836,2015,2015
VGB,British Virgin Islands,2016,18.42499542236328,-64.62500762939453,17188.270559072495,0.7059642319283074,2016,2016
VGB,British Virgin Islands,2016,18.42499542236328,-64.57500457763672,6943.2803592681885,0.28517747431584367,2016,2016
VGB,British Virgin Islands,2016,18.724998474121094,-64.32500457763672,215.6748782461509,0.008858293755849003,2016,2016
VGB,British Virgin Islands,2017,18.42499542236328,-64.62500762939453,15654.666471004486,0.7080619393630286,2017,2017
VGB,British Virgin Islands,2017,18.42499542236328,-64.57500457763672,6244.680862426758,0.2824474638500149,2017,2017
VGB,British Virgin Islands,2017,18.724998474121094,-64.32500457763672,209.82928053475916,0.009490596786956483,2017,2017
VGB,British Virgin Islands,2018,18.42499542236328,-64.62500762939453,16093.664724826813,0.7073544169037026,2018,2018
VGB,British Virgin Islands,2018,18.42499542236328,-64.57500457763672,6446.828409194946,0.2833532715037587,2018,2018
VGB,British Virgin Islands,2018,18.724998474121094,-64.32500457763672,211.41784615349025,0.009292311592538667,2018,2018
VGB,British Virgin Islands,2019,18.42499542236328,-64.62500762939453,17456.365714788437,0.7047614756670358,2019,2019
VGB,British Virgin Islands,2019,18.42499542236328,-64.57500457763672,7096.51166343689,0.286505685875677,2019,2019
VGB,British Virgin Islands,2019,18.724998474121094,-64.32500457763672,216.30527079291642,0.008732838457287163,2019,2019
VGB,British Virgin Islands,2020,18.42499542236328,-64.62500762939453,17691.6346681118,0.7045542559080279,2020,2020
VGB,British Virgin Islands,2020,18.42499542236328,-64.57500457763672,7201.640340805054,0.28679918203254845,2020,2020
VGB,British Virgin Islands,2020,18.724998474121094,-64.32500457763672,217.11857647262514,0.008646562059423709,2020,2020
VGB,British Virgin Islands,2021,18.42499542236328,-64.62500762939453,18155.236255168915,0.7041015376409963,2021,2021
VGB,British Virgin Islands,2021,18.42499542236328,-64.57500457763672,7410.905277252197,0.28741183687650657,2021,2021
VGB,British Virgin Islands,2021,18.724998474121094,-64.32500457763672,218.82737418822944,0.008486625482497226,2021,2021
VGB,British Virgin Islands,2022,18.42499542236328,-64.62500762939453,18329.171602725983,0.7038867391720939,2022,2022
VGB,British Virgin Islands,2022,18.42499542236328,-64.57500457763672,7491.346826553345,0.28768674351685475,2022,2022
VGB,British Virgin Islands,2022,18.724998474121094,-64.32500457763672,219.42604287341237,0.008426517311051403,2022,2022
VGB,British Virgin Islands,2023,18.42499542236328,-64.62500762939453,18634.932616710663,0.703590444965502,2023,2023
VGB,British Virgin Islands,2023,18.42499542236328,-64.57500457763672,7630.055793762207,0.28808445200551336,2023,2023
VGB,British Virgin Islands,2023,18.724998474121094,-64.32500457763672,220.49437294434756,0.008325103028984654,2023,2023
VGB,British Virgin Islands,2024,18.42499542236328,-64.62500762939453,18950.34213399887,0.7031063107379327,2024,2024
VGB,British Virgin Islands,2024,18.42499542236328,-64.57500457763672,7780.395561218262,0.28867263611644334,2024,2024
VGB,British Virgin Islands,2024,18.724998474121094,-64.32500457763672,221.57640662882477,0.008221053145623925,2024,2024
