iso3,country,year,lat,lon,pop_count,pop_share
JAM,Jamaica,2017,17.724998474121094,-77.2750015258789,0.0,0.0
JAM,Jamaica,2017,17.724998474121094,-77.22500610351562,37.44029045120349,1.4141081547268752e-05
JAM,Jamaica,2017,17.724998474121094,-77.17500305175781,32.915731489713636,1.2432169664674182e-05
JAM,Jamaica,2017,17.774993896484375,-77.42500305175781,0.0,0.0
JAM,Jamaica,2017,17.774993896484375,-77.37500762939453,0.0,0.0
JAM,Jamaica,2017,17.774993896484375,-77.32500457763672,0.0,0.0
JAM,Jamaica,2017,17.774993896484375,-77.2750015258789,2887.9796186962076,0.001090780942206084
JAM,Jamaica,2017,17.774993896484375,-77.22500610351562,4493.762415766745,0.0016972801228193012
JAM,Jamaica,2017,17.774993896484375,-77.17500305175781,113.28072640300468,4.2785778916072413e-05
JAM,Jamaica,2017,17.774993896484375,-77.12500762939453,0.7181710004806519,2.712509588010965e-07
JAM,Jamaica,2017,17.774993896484375,-77.07500457763672,0.0,0.0
JAM,Jamaica,2017,17.824996948242188,-77.62500762939453,0.0,0.0
JAM,Jamaica,2017,17.824996948242188,-77.57500457763672,0.0,0.0
JAM,Jamaica,2017,17.824996948242188,-77.5250015258789,10.816693782806396,4.085431683652534e-06
JAM,Jamaica,2017,17.824996948242188,-77.47500610351562,2.360567092895508,8.915788674754124e-07
JAM,Jamaica,2017,17.824996948242188,-77.42500305175781,0.0,0.0
JAM,Jamaica,2017,17.824996948242188,-77.37500762939453,144.54902696609497,5.459571903081199e-05
JAM,Jamaica,2017,17.824996948242188,-77.32500457763672,786.823976695746,0.00029718097492598854
JAM,Jamaica,2017,17.824996948242188,-77.2750015258789,6769.305022955024,0.0025567455058262225
JAM,Jamaica,2017,17.824996948242188,-77.22500610351562,4523.816776291002,0.001708631561547546
JAM,Jamaica,2017,17.824996948242188,-77.17500305175781,1345.4022807777642,0.0005081542674236433
JAM,Jamaica,2017,17.824996948242188,-77.12500762939453,84.09297287464142,3.1761654961582666e-05
JAM,Jamaica,2017,17.824996948242188,-77.07500457763672,0.0,0.0
JAM,Jamaica,2017,17.824996948242188,-77.0250015258789,0.7667379975318909,2.895945629112899e-07
JAM,Jamaica,2017,17.875,-77.7750015258789,1948.1961371004581,0.0007358276368266259
JAM,Jamaica,2017,17.875,-77.72500610351562,3405.3860414607916,0.0012862037428633209
JAM,Jamaica,2017,17.875,-77.67500305175781,6287.950684785843,0.00237493946567134
JAM,Jamaica,2017,17.875,-77.62500762939453,6848.647247672081,0.002586712817947584
JAM,Jamaica,2017,17.875,-77.57500457763672,7834.230387687683,0.002958964512221655
JAM,Jamaica,2017,17.875,-77.5250015258789,3093.593273639679,0.001168440581774776
JAM,Jamaica,2017,17.875,-77.47500610351562,2029.8190737068653,0.000766656366752829
JAM,Jamaica,2017,17.875,-77.42500305175781,401.36306500434875,0.00015159358444842897
JAM,Jamaica,2017,17.875,-77.37500762939453,2997.963746279508,0.0011323216059754449
JAM,Jamaica,2017,17.875,-77.32500457763672,4514.96547627449,0.0017052884529919123
JAM,Jamaica,2017,17.875,-77.2750015258789,2495.1500974595547,0.0009424104507639297
JAM,Jamaica,2017,17.875,-77.22500610351562,10328.548800468448,0.0039010608382626555
JAM,Jamaica,2017,17.875,-77.17500305175781,566.5094299316406,0.000213968854125237
JAM,Jamaica,2017,17.875,-77.12500762939453,749.2618919015438,0.00028299389203322847
JAM,Jamaica,2017,17.875,-77.07500457763672,12.890803873538971,4.868816630125874e-06
JAM,Jamaica,2017,17.875,-77.0250015258789,8.916917890312472,3.3678922229930266e-06
JAM,Jamaica,2017,17.875,-76.97500610351562,3.293627023727664,1.2439927085908555e-06
JAM,Jamaica,2017,17.875,-76.92500305175781,3217.209551096211,0.0012151300662583673
JAM,Jamaica,2017,17.875,-76.87500762939453,359.79969787597656,0.00013589522963178014
JAM,Jamaica,2017,17.875,-76.82500457763672,0.0,0.0
JAM,Jamaica,2017,17.875,-76.7750015258789,0.0,0.0
JAM,Jamaica,2017,17.875,-76.72500610351562,0.0,0.0
JAM,Jamaica,2017,17.875,-76.67500305175781,0.0,0.0
JAM,Jamaica,2017,17.92499542236328,-77.82500457763672,71.16744789481163,2.6879724277330803e-05
JAM,Jamaica,2017,17.92499542236328,-77.7750015258789,2962.642274916172,0.0011189807958241604
JAM,Jamaica,2017,17.92499542236328,-77.72500610351562,3696.291362941265,0.0013960777802709975
