iso3,country,year,lat,lon,pop_count,pop_share,rainfall_year,population_weight_year
HTI,Haiti,2007,18.074996948242188,-73.87500762939453,11447.546150684357,0.0011387831088645493,2007,2015
HTI,Haiti,2007,18.074996948242188,-73.82500457763672,8500.716891288757,0.0008456373690583882,2007,2015
HTI,Haiti,2007,18.074996948242188,-73.67500305175781,7388.954211950302,0.0007350410418078587,2007,2015
HTI,Haiti,2007,18.074996948242188,-73.62500762939453,5538.442142426974,0.0005509551373018379,2007,2015
HTI,Haiti,2007,18.074996948242188,-71.7750015258789,963.075401902649,9.580516084524447e-05,2007,2015
HTI,Haiti,2007,18.125,-73.92500305175781,13218.385967254639,0.001314943348366574,2007,2015
HTI,Haiti,2007,18.125,-73.87500762939453,11572.925926208496,0.0011512556832207212,2007,2015
HTI,Haiti,2007,18.125,-71.82500457763672,1012.3165923953271,0.00010070359368450332,2007,2015
HTI,Haiti,2007,18.125,-71.7750015258789,2692.4556273818016,0.00026784106824905875,2007,2015
HTI,Haiti,2007,18.17499542236328,-73.97500610351562,9210.533076286316,0.0009162487185331025,2007,2015
HTI,Haiti,2007,18.17499542236328,-73.92500305175781,14857.593673706055,0.0014780090415252667,2007,2015
HTI,Haiti,2007,18.17499542236328,-73.87500762939453,15970.540267944336,0.0015887231426875595,2007,2015
HTI,Haiti,2007,18.17499542236328,-73.82500457763672,15363.494567871094,0.0015283352324356372,2007,2015
HTI,Haiti,2007,18.17499542236328,-73.7750015258789,17180.581839561462,0.0017090960928939334,2007,2015
HTI,Haiti,2007,18.17499542236328,-72.92500305175781,6455.739936351776,0.0006422064168136335,2007,2015
HTI,Haiti,2007,18.17499542236328,-72.87500762939453,9481.034721374512,0.0009431577783693099,2007,2015
HTI,Haiti,2007,18.17499542236328,-72.82500457763672,7725.795867919922,0.0007685494970812392,2007,2015
HTI,Haiti,2007,18.17499542236328,-72.7750015258789,7067.444195807407,0.0007030577529095291,2007,2015
HTI,Haiti,2007,18.17499542236328,-72.57500457763672,2478.4165645241737,0.0002465488134539215,2007,2015
HTI,Haiti,2007,18.17499542236328,-71.87500762939453,1011.2590072168512,0.00010059838684614854,2007,2015
HTI,Haiti,2007,18.17499542236328,-71.82500457763672,2849.9362610593485,0.0002835069833058463,2007,2015
HTI,Haiti,2007,18.224998474121094,-74.0250015258789,7245.24739998579,0.000720745323936114,2007,2015
HTI,Haiti,2007,18.224998474121094,-73.97500610351562,9739.054767608643,0.0009688251892303102,2007,2015
HTI,Haiti,2007,18.224998474121094,-73.92500305175781,9607.797901153564,0.0009557679715109829,2007,2015
HTI,Haiti,2007,18.224998474121094,-73.87500762939453,17085.908432006836,0.0016996781376428498,2007,2015
