iso3,country,year,lat,lon,pop_count,pop_share,rainfall_year,population_weight_year
ATG,Antigua and Barbuda,2007,17.024993896484375,-61.87500762939453,1600.528440952301,0.021911001032749153,2007,2015
ATG,Antigua and Barbuda,2007,17.024993896484375,-61.82500457763672,1497.6610016827324,0.020502760785090255,2007,2015
ATG,Antigua and Barbuda,2007,17.024993896484375,-61.775001525878906,5375.635015010834,0.0735916596992825,2007,2015
ATG,Antigua and Barbuda,2007,17.074996948242188,-61.87500762939453,4567.519146949053,0.06252867127206818,2007,2015
ATG,Antigua and Barbuda,2007,17.074996948242188,-61.82500457763672,8466.76449906826,0.11590877171339016,2007,2015
ATG,Antigua and Barbuda,2007,17.074996948242188,-61.775001525878906,6043.573041319847,0.08273563390792661,2007,2015
ATG,Antigua and Barbuda,2007,17.074996948242188,-61.725006103515625,2470.85264647007,0.03382561253104913,2007,2015
ATG,Antigua and Barbuda,2007,17.125,-61.82500457763672,37569.0617980957,0.5143149792250546,2007,2015
ATG,Antigua and Barbuda,2007,17.125,-61.775001525878906,4237.511408090591,0.058010913435387265,2007,2015
ATG,Antigua and Barbuda,2007,17.125,-61.725006103515625,116.49618628651328,0.0015948158075319084,2007,2015
ATG,Antigua and Barbuda,2007,17.574996948242188,-61.775001525878906,146.8356545008719,0.0020101587045205684,2007,2015
ATG,Antigua and Barbuda,2007,17.625,-61.82500457763672,810.7694047689553,0.011099314957904845,2007,2015
ATG,Antigua and Barbuda,2007,17.625,-61.775001525878906,32.596747964721125,0.0004462447277064999,2007,2015
ATG,Antigua and Barbuda,2007,17.67499542236328,-61.82500457763672,36.58389692008495,0.0005008282156617166,2007,2015
ATG,Antigua and Barbuda,2007,17.67499542236328,-61.775001525878906,74.4079497307539,0.001018633984676492,2007,2015
ATG,Antigua and Barbuda,2008,17.024993896484375,-61.87500762939453,1600.528440952301,0.021911001032749153,2008,2015
ATG,Antigua and Barbuda,2008,17.024993896484375,-61.82500457763672,1497.6610016827324,0.020502760785090255,2008,2015
ATG,Antigua and Barbuda,2008,17.024993896484375,-61.775001525878906,5375.635015010834,0.0735916596992825,2008,2015
ATG,Antigua and Barbuda,2008,17.074996948242188,-61.87500762939453,4567.519146949053,0.06252867127206818,2008,2015
ATG,Antigua and Barbuda,2008,17.074996948242188,-61.82500457763672,8466.76449906826,0.11590877171339016,2008,2015
ATG,Antigua and Barbuda,2008,17.074996948242188,-61.775001525878906,6043.573041319847,0.08273563390792661,2008,2015
ATG,Antigua and Barbuda,2008,17.074996948242188,-61.725006103515625,2470.85264647007,0.03382561253104913,2008,2015
ATG,Antigua and Barbuda,2008,17.125,-61.82500457763672,37569.0617980957,0.5143149792250546,2008,2015
ATG,Antigua and Barbuda,2008,17.125,-61.775001525878906,4237.511408090591,0.058010913435387265,2008,2015
ATG,Antigua and Barbuda,2008,17.125,-61.725006103515625,116.49618628651328,0.0015948158075319084,2008,2015
ATG,Antigua and Barbuda,2008,17.574996948242188,-61.775001525878906,146.8356545008719,0.0020101587045205684,2008,2015
ATG,Antigua and Barbuda,2008,17.625,-61.82500457763672,810.7694047689553,0.011099314957904845,2008,2015
ATG,Antigua and Barbuda,2008,17.625,-61.775001525878906,32.596747964721125,0.0004462447277064999,2008,2015
ATG,Antigua and Barbuda,2008,17.67499542236328,-61.82500457763672,36.58389692008495,0.0005008282156617166,2008,2015
ATG,Antigua and Barbuda,2008,17.67499542236328,-61.775001525878906,74.4079497307539,0.001018633984676492,2008,2015
ATG,Antigua and Barbuda,2009,17.024993896484375,-61.87500762939453,1600.528440952301,0.021911001032749153,2009,2015
ATG,Antigua and Barbuda,2009,17.024993896484375,-61.82500457763672,1497.6610016827324,0.020502760785090255,2009,2015
ATG,Antigua and Barbuda,2009,17.024993896484375,-61.775001525878906,5375.635015010834,0.0735916596992825,2009,2015
ATG,Antigua and Barbuda,2009,17.074996948242188,-61.87500762939453,4567.519146949053,0.06252867127206818,2009,2015
ATG,Antigua and Barbuda,2009,17.074996948242188,-61.82500457763672,8466.76449906826,0.11590877171339016,2009,2015
ATG,Antigua and Barbuda,2009,17.074996948242188,-61.775001525878906,6043.573041319847,0.08273563390792661,2009,2015
ATG,Antigua and Barbuda,2009,17.074996948242188,-61.725006103515625,2470.85264647007,0.03382561253104913,2009,2015
ATG,Antigua and Barbuda,2009,17.125,-61.82500457763672,37569.0617980957,0.5143149792250546,2009,2015
ATG,Antigua and Barbuda,2009,17.125,-61.775001525878906,4237.511408090591,0.058010913435387265,2009,2015
ATG,Antigua and Barbuda,2009,17.125,-61.725006103515625,116.49618628651328,0.0015948158075319084,2009,2015
ATG,Antigua and Barbuda,2009,17.574996948242188,-61.775001525878906,146.8356545008719,0.0020101587045205684,2009,2015
ATG,Antigua and Barbuda,2009,17.625,-61.82500457763672,810.7694047689553,0.011099314957904845,2009,2015
ATG,Antigua and Barbuda,2009,17.625,-61.775001525878906,32.596747964721125,0.0004462447277064999,2009,2015
ATG,Antigua and Barbuda,2009,17.67499542236328,-61.82500457763672,36.58389692008495,0.0005008282156617166,2009,2015
ATG,Antigua and Barbuda,2009,17.67499542236328,-61.775001525878906,74.4079497307539,0.001018633984676492,2009,2015
ATG,Antigua and Barbuda,2010,17.024993896484375,-61.87500762939453,1600.528440952301,0.021911001032749153,2010,2015
ATG,Antigua and Barbuda,2010,17.024993896484375,-61.82500457763672,1497.6610016827324,0.020502760785090255,2010,2015
ATG,Antigua and Barbuda,2010,17.024993896484375,-61.775001525878906,5375.635015010834,0.0735916596992825,2010,2015
ATG,Antigua and Barbuda,2010,17.074996948242188,-61.87500762939453,4567.519146949053,0.06252867127206818,2010,2015
ATG,Antigua and Barbuda,2010,17.074996948242188,-61.82500457763672,8466.76449906826,0.11590877171339016,2010,2015
