hazard,iso3,country,year,month,plot_date,policy_year,monthly_total_mm_pop,monthly_max_1d_mm_pop,monthly_max_3d_mm_pop,monthly_max_5d_mm_pop,monthly_p95_daily_mm_pop,monthly_p99_daily_mm_pop,population_weight_year,n_days_observed,monthly_mean_daily_mm_pop,monthly_n_days_above_20mm_pop,monthly_n_days_above_50mm_pop,has_payout,payout_amount_usd
rain,GTM,Guatemala,2012,5,2012-05-01,2011/12,247.4115292276245,26.086849406420203,64.22650221915481,83.49652734193646,21.92179250635327,25.918118984215237,2015,31,7.9810170718588545,2,0,0,0.0
rain,GTM,Guatemala,2012,6,2012-06-01,2012/13,263.9201670553941,17.828653553055673,45.47353809676611,62.8400865938331,16.741747360725483,17.733870144240583,2015,30,8.79733890184647,0,0,0,0.0
rain,GTM,Guatemala,2012,7,2012-07-01,2012/13,180.49381855666763,21.218308473362345,34.76161521277202,44.515828618451216,14.568349483782544,19.434042996841256,2015,31,5.822381243763472,1,0,0,0.0
rain,GTM,Guatemala,2012,8,2012-08-01,2012/13,351.6444095093278,26.060190542277923,57.786619362261845,81.28941738483388,23.86211435691081,25.405801990256805,2015,31,11.343368048687992,5,0,0,0.0
rain,GTM,Guatemala,2012,9,2012-09-01,2012/13,210.27930568029495,17.84781346000698,47.69702612039458,78.5638527895063,16.62093476380224,17.6422899525892,2015,30,7.009310189343166,0,0,0,0.0
rain,GTM,Guatemala,2012,10,2012-10-01,2012/13,216.1948694521153,23.374183794997343,53.63441348713295,68.56953294322301,19.616636173173863,23.20899992982993,2015,31,6.97402804684243,2,0,0,0.0
rain,GTM,Guatemala,2012,11,2012-11-01,2012/13,33.53693692994185,8.472539424654894,11.956366582342632,14.523344982427524,3.426435397269628,7.00931571351256,2015,30,1.1178978976647285,0,0,0,0.0
rain,GTM,Guatemala,2012,12,2012-12-01,2012/13,16.995415731106704,3.887576300298698,13.832663304433623,16.70908121430912,3.039430170782628,3.811533348837858,2015,31,0.5482392171324743,0,0,0,0.0
rain,GTM,Guatemala,2013,1,2013-01-01,2012/13,20.063794092414668,4.367878318420833,5.697974596731411,7.408984755702013,2.596015687101687,3.917713632422879,2015,31,0.6472191642714409,0,0,0,0.0
rain,GTM,Guatemala,2013,2,2013-02-01,2012/13,10.31168970071423,1.9882893232537209,3.451753544865584,4.450590510318879,1.3889817934294812,1.8517742332113416,2015,28,0.3682746321683653,0,0,0,0.0
rain,GTM,Guatemala,2013,3,2013-03-01,2012/13,28.882686668968063,4.947699385400371,9.36197601711332,12.4197843898536,3.292743701861502,4.517773322658004,2015,31,0.9316995699667115,0,0,0,0.0
rain,GTM,Guatemala,2013,4,2013-04-01,2012/13,60.800828554286,22.939588048896724,35.67915707172564,37.009427023977466,7.298584161012105,18.79825318009107,2015,30,2.026694285142866,1,0,0,0.0
rain,GTM,Guatemala,2013,5,2013-05-01,2012/13,168.63795762368375,28.02400205839025,52.47644162035351,73.79691782647319,16.02884619902579,24.79112605584584,2015,31,5.439934116893024,1,0,0,0.0
rain,GTM,Guatemala,2013,6,2013-06-01,2013/14,287.9362328213483,25.028105234547112,54.196802654753874,71.5953363031922,20.234340901755747,23.70258295152084,2015,30,9.597874427378278,2,0,0,0.0
rain,GTM,Guatemala,2013,7,2013-07-01,2013/14,250.09623108125385,34.18311609582187,57.53903729223218,90.42358198285784,20.924248894557785,32.33239976994232,2015,31,8.0676203574598,2,0,0,0.0
rain,GTM,Guatemala,2013,8,2013-08-01,2013/14,299.5697851287625,23.868891702473373,49.93446359263136,70.7777112566342,21.594784092619925,23.26922081018045,2015,31,9.66354145576653,4,0,0,0.0
rain,GTM,Guatemala,2013,9,2013-09-01,2013/14,351.9993088569739,25.35427834909369,68.31957102262832,101.82287926488486,21.58787109646264,24.536656868635514,2015,30,11.733310295232464,4,0,0,0.0
rain,GTM,Guatemala,2013,10,2013-10-01,2013/14,284.39155676444113,21.42570616400563,53.79739183974513,78.09899297404442,18.1887869475253,20.65400361882376,2015,31,9.173921185949714,1,0,0,0.0
rain,GTM,Guatemala,2013,11,2013-11-01,2013/14,138.26482442055138,32.07169044381197,40.601262696506325,49.4718170718441,12.54307187197953,26.4795740760366,2015,30,4.608827480685046,1,0,0,0.0
rain,GTM,Guatemala,2013,12,2013-12-01,2013/14,24.764911886196188,4.621709217228187,10.090822756967729,14.250714579794918,3.154878186664529,4.356473764170576,2015,31,0.7988681253611674,0,0,0,0.0
rain,GTM,Guatemala,2014,1,2014-01-01,2013/14,15.842004074483128,2.643342419282177,3.146447167537913,4.024701360700815,2.328456610871456,2.57700016207889,2015,31,0.5110323894994557,0,0,0,0.0
rain,GTM,Guatemala,2014,2,2014-02-01,2013/14,12.78076671013699,2.843154194616076,3.296576226216109,4.665391465846177,1.581660982410742,2.528673963639628,2015,28,0.4564559539334639,0,0,0,0.0
rain,GTM,Guatemala,2014,3,2014-03-01,2013/14,41.47902827644138,9.234352118771984,14.751911510202444,21.067423935528844,4.6448784103018586,8.04013492351137,2015,31,1.3380331702077866,0,0,0,0.0
rain,GTM,Guatemala,2014,4,2014-04-01,2013/14,51.93319981557563,7.576909664171157,15.74562513306695,22.66976906009526,4.214178198797983,6.70084957121015,2015,30,1.7311066605191876,0,0,0,0.0
rain,GTM,Guatemala,2014,5,2014-05-01,2013/14,262.5043888489431,26.51840670133648,52.23154154375155,81.50213510759035,21.12843999837132,26.03370739262788,2015,31,8.467883511256229,2,0,0,0.0
rain,GTM,Guatemala,2014,6,2014-06-01,2014/15,351.7323138869156,42.24840896459151,95.55136223311196,131.80654680443922,29.243671765934504,39.372522560316746,2015,30,11.724410462897188,5,0,0,0.0
rain,GTM,Guatemala,2014,7,2014-07-01,2014/15,138.94179463930757,15.67605012628172,28.25764463435037,42.81759669850917,11.3412060255758,14.46262687597065,2015,31,4.481993375461535,0,0,0,0.0
rain,GTM,Guatemala,2014,8,2014-08-01,2014/15,235.91950401967145,33.46341597869568,63.41382958655336,71.09024628641538,18.74814211806418,29.176092942487948,2015,31,7.6103065812797235,1,0,0,0.0
rain,GTM,Guatemala,2014,9,2014-09-01,2014/15,343.0714671618917,21.033619157857995,65.59457960592465,88.41134061150069,19.60909852180473,20.65901651433961,2015,30,11.435715572063057,1,0,0,0.0
rain,GTM,Guatemala,2014,10,2014-10-01,2014/15,298.7744331740865,29.56212489409701,58.46283375423924,89.35300309122451,25.005252352079,29.01489264229888,2015,31,9.637884941099564,4,0,0,0.0
rain,GTM,Guatemala,2014,11,2014-11-01,2014/15,64.25626925834625,19.78156643762012,45.73715266560525,45.82905241312597,13.601792394191094,18.487918950116534,2015,30,2.1418756419448752,0,0,0,0.0
rain,GTM,Guatemala,2014,12,2014-12-01,2014/15,17.600368832252244,2.870135103240345,4.20634657197365,6.258316536643994,2.278644753946943,2.712228210157249,2015,31,0.5677538332984595,0,0,0,0.0
rain,GTM,Guatemala,2015,1,2015-01-01,2014/15,19.156212374061983,6.948132164815777,8.856696792731244,9.108364196052907,1.5715517684928826,5.370037769097092,2015,31,0.6179423346471608,0,0,0,0.0
rain,GTM,Guatemala,2015,2,2015-02-01,2014/15,11.32888124437429,1.829523394983594,3.762050875259857,5.325056770308242,1.6297995522170194,1.8289906299530443,2015,28,0.4046029015847961,0,0,0,0.0
rain,GTM,Guatemala,2015,3,2015-03-01,2014/15,30.600895318615716,10.342935997419367,20.412442058501043,25.40457083917791,5.296359664430404,9.050263159016042,2015,31,0.9871256554392166,0,0,0,0.0
rain,GTM,Guatemala,2015,4,2015-04-01,2014/15,72.6050622683307,15.483643087930067,27.49225920182001,27.57073016620777,10.785083116613809,14.35357005488926,2015,30,2.42016874227769,0,0,0,0.0
rain,GTM,Guatemala,2015,5,2015-05-01,2014/15,138.31597475579366,19.3481756816674,38.33896843532116,49.44841495459007,11.393762033839735,16.999434450969797,2015,31,4.461805637283667,0,0,0,0.0
rain,GTM,Guatemala,2015,6,2015-06-01,2015/16,230.8832178982941,21.34929405700309,50.95599557612841,78.96112831796515,19.34911294326856,21.282997420534564,2015,30,7.69610726327647,2,0,0,0.0
rain,GTM,Guatemala,2015,7,2015-07-01,2015/16,164.35458576901848,18.05100010612678,33.92363431029127,49.67724480037443,12.719020725727848,17.01210715884714,2015,31,5.301760831258661,0,0,0,0.0
rain,GTM,Guatemala,2015,8,2015-08-01,2015/16,144.3642831623946,18.765477642869325,29.89322046137164,39.294793480510734,12.264977875849205,16.955427694319393,2015,31,4.6569123600772455,0,0,0,0.0
rain,GTM,Guatemala,2015,9,2015-09-01,2015/16,328.91238017132287,35.43097238225412,69.97214874697508,86.31659850329152,25.02112293301689,33.01551894146297,2015,30,10.963746005710762,4,0,0,0.0
rain,GTM,Guatemala,2015,10,2015-10-01,2015/16,197.23243193502964,29.722105336856863,60.43269219594878,92.91860747472302,20.397704466625804,27.58926527611228,2015,31,6.362336514033214,2,0,0,0.0
rain,GTM,Guatemala,2015,11,2015-11-01,2015/16,146.95954977699597,30.325979785496585,50.04478364220091,61.04845066818565,15.750137850318865,26.420674190769574,2015,30,4.898651659233199,1,0,0,0.0
rain,GTM,Guatemala,2015,12,2015-12-01,2015/16,19.302081898389584,5.222648670112369,9.475809661264414,12.02408535574468,2.7596251157572347,4.608856829352689,2015,31,0.6226478031738576,0,0,0,0.0
rain,GTM,Guatemala,2016,1,2016-01-01,2015/16,15.477386104906827,4.931008101683979,8.975652243123264,10.322269010014764,2.022322070719643,4.120567696396916,2016,31,0.4992705195131235,0,0,0,0.0
rain,GTM,Guatemala,2016,2,2016-02-01,2015/16,11.455575933140471,3.0559962106040306,3.4832475396328424,4.067837235141272,1.6658898927024022,2.7336195517685797,2016,29,0.3950198597634646,0,0,0,0.0
rain,GTM,Guatemala,2016,3,2016-03-01,2015/16,23.165092713607383,6.661447182069342,11.943477279569812,13.828651748506877,3.1081416292640816,5.822007608127115,2016,31,0.7472610552776575,0,0,0,0.0
rain,GTM,Guatemala,2016,4,2016-04-01,2015/16,53.53642976197665,9.710055268015536,21.362221592728027,32.20499288656289,6.690361901107333,8.965762440980262,2016,30,1.784547658732555,0,0,0,0.0
rain,GTM,Guatemala,2016,5,2016-05-01,2015/16,108.04580346042428,20.515860454869987,39.844936701240826,52.98850411075893,10.691951971429596,17.907288780403363,2016,31,3.485348498723364,1,0,0,0.0
rain,GTM,Guatemala,2016,6,2016-06-01,2016/17,270.2277051172269,17.410583121429376,45.162780261107415,67.04289434942531,15.34501629947279,16.877888837753986,2016,30,9.007590170574227,0,0,0,0.0
rain,GTM,Guatemala,2016,7,2016-07-01,2016/17,192.67121312610692,19.774668826428588,36.29503951370256,49.35298944229654,13.997503449015223,18.43913046791417,2016,31,6.215200423422805,0,0,0,0.0
rain,GTM,Guatemala,2016,8,2016-08-01,2016/17,237.67280043170385,18.40726679386095,37.81626672857452,60.55522831522264,15.611134778180746,17.780761668409422,2016,31,7.666864530054963,0,0,0,0.0
rain,GTM,Guatemala,2016,9,2016-09-01,2016/17,267.31450205426233,31.943771480688227,53.7818238470958,73.3497062082252,20.48363497188094,28.949581603293147,2016,30,8.910483401808744,2,0,0,0.0
rain,GTM,Guatemala,2016,10,2016-10-01,2016/17,143.33101102137888,23.41645200457385,50.37366012210371,70.36997030966043,13.694095276052735,20.560005186319096,2016,31,4.623581000689642,1,0,0,0.0
rain,GTM,Guatemala,2016,11,2016-11-01,2016/17,90.20789343026824,12.66099130047934,27.72634359703957,33.72191578019422,9.447553463755746,11.820399240947836,2016,30,3.006929781008941,0,0,0,0.0
rain,GTM,Guatemala,2016,12,2016-12-01,2016/17,27.75566395353165,7.603145875415577,9.674627372321128,10.42756437314928,5.322353169593674,6.997649143219468,2016,31,0.8953439985010209,0,0,0,0.0
rain,GTM,Guatemala,2017,1,2017-01-01,2016/17,13.873125599627816,3.603721896983678,3.979644861050998,5.15655144710545,1.7357528626036796,3.196489617643248,2017,31,0.4475201806331553,0,0,0,0.0
rain,GTM,Guatemala,2017,2,2017-02-01,2016/17,10.067878783171231,2.0585015000271967,3.1951067521832344,3.345078287384041,1.7228326216143184,2.035340855227711,2017,28,0.3595670993989725,0,0,0,0.0
rain,GTM,Guatemala,2017,3,2017-03-01,2016/17,31.821617689463064,7.806002008332547,14.250207940064197,21.190548968914463,4.681176043874737,6.869285260638075,2017,31,1.0265037964342925,0,0,0,0.0
rain,GTM,Guatemala,2017,4,2017-04-01,2016/17,40.43203596946808,5.256420247643205,12.037721631936536,14.824280193578238,4.632262606614432,5.085513269369739,2017,30,1.3477345323156025,0,0,0,0.0
rain,GTM,Guatemala,2017,5,2017-05-01,2016/17,235.10504950686297,28.069030783947348,49.24041013699605,78.24222717161624,19.09656460976335,26.995211732314655,2017,31,7.584033855060095,2,0,0,0.0
rain,GTM,Guatemala,2017,6,2017-06-01,2017/18,331.8207625632656,22.42340487898359,50.800310851981735,85.72223125375604,21.016321376503907,22.294458723715312,2017,30,11.060692085442186,2,0,0,0.0
rain,GTM,Guatemala,2017,7,2017-07-01,2017/18,220.03470186080244,18.88486535504648,30.716134323845733,50.30772881501807,15.778701476133502,18.1059965256098,2017,31,7.097893608412982,0,0,0,0.0
rain,GTM,Guatemala,2017,8,2017-08-01,2017/18,178.8910292462656,20.53882451990964,39.165680950466864,52.2649154467444,11.196870859779118,17.80491078014253,2017,31,5.770678362782761,1,0,0,0.0
rain,GTM,Guatemala,2017,9,2017-09-01,2017/18,304.25374150024186,32.15421430433896,75.29775316632158,81.23767655371651,23.026207442399173,29.797275713125703,2017,30,10.141791383341396,5,0,0,0.0
rain,GTM,Guatemala,2017,10,2017-10-01,2017/18,207.41946741487547,23.641965713770333,64.90126894295064,97.66601111478548,20.116924306301797,23.304237003427144,2017,31,6.690950561770176,2,0,0,0.0
rain,GTM,Guatemala,2017,11,2017-11-01,2017/18,40.35234187287486,18.197538103947107,20.16004080687294,21.44316052455012,6.3205738283484765,15.484494929075677,2017,30,1.345078062429162,0,0,0,0.0
rain,GTM,Guatemala,2017,12,2017-12-01,2017/18,22.23568980705352,11.555896850984936,14.863325130935488,17.05572260258126,2.043394405608401,8.737240916668183,2017,31,0.7172803163565652,0,0,0,0.0
rain,GTM,Guatemala,2018,1,2018-01-01,2017/18,27.05541595824933,6.545323135963524,8.954925403448222,9.89951863994007,3.4326703421669347,5.724032247282097,2018,31,0.872755353491914,0,0,0,0.0
rain,GTM,Guatemala,2018,2,2018-02-01,2017/18,10.322327021136786,2.6058556676682403,3.2203540694143915,5.578242238453943,1.6220031553622043,2.410973770235093,2018,28,0.3686545364691709,0,0,0,0.0
rain,GTM,Guatemala,2018,3,2018-03-01,2017/18,18.016525722124843,4.817597124677163,7.654538521468108,10.354656106850143,2.903109304682248,4.30417557835529,2018,31,0.5811782491008014,0,0,0,0.0
rain,GTM,Guatemala,2018,4,2018-04-01,2017/18,107.70847207039787,14.806651498850034,31.43160129625464,36.29784546843658,13.38887880970248,14.445426767682289,2018,30,3.590282402346596,0,0,0,0.0
rain,GTM,Guatemala,2018,5,2018-05-01,2017/18,156.75975624703585,10.77488214754572,26.15765866907949,39.95622944672313,9.816394263889332,10.524163853271324,2018,31,5.056766330549544,0,0,0,0.0
rain,GTM,Guatemala,2018,6,2018-06-01,2018/19,287.3496057216986,21.10026731760894,50.74470528935751,72.59438084297133,18.566945009162563,20.439681257637822,2018,30,9.578320190723286,1,0,0,0.0
rain,GTM,Guatemala,2018,7,2018-07-01,2018/19,113.5898509881173,11.87046584381028,17.78817102051319,28.16597848465576,10.313237591945867,11.489110130890326,2018,31,3.664188741552171,0,0,0,0.0
rain,GTM,Guatemala,2018,8,2018-08-01,2018/19,201.6436635892661,13.123889486275871,34.55224761471306,48.67110306232157,12.603022450950885,13.040316608698603,2018,31,6.5046343093311645,0,0,0,0.0
rain,GTM,Guatemala,2018,9,2018-09-01,2018/19,261.0547647094493,21.35836368130159,51.2911439554172,67.30935845178503,15.895006172954734,20.028503781099275,2018,30,8.701825490314976,1,0,0,0.0
rain,GTM,Guatemala,2018,10,2018-10-01,2018/19,204.17486252855775,17.820370325383344,42.01015650456709,58.432317124054585,16.148847343040224,17.72145744016728,2018,31,6.586285888017993,0,0,0,0.0
rain,GTM,Guatemala,2018,11,2018-11-01,2018/19,62.03579245308866,25.092090976192598,48.959132629298,56.65296665135662,12.205875095893756,22.06593301388616,2018,30,2.067859748436289,1,0,0,0.0
rain,GTM,Guatemala,2018,12,2018-12-01,2018/19,17.272535761644836,6.091301986573115,6.868225273360798,7.964352594528667,1.4704570407721382,4.799017777975637,2018,31,0.557178572956285,0,0,0,0.0
rain,GTM,Guatemala,2019,1,2019-01-01,2018/19,14.04238784643859,3.047688065651452,3.8716696022796304,5.002618317084847,1.8233914731840983,2.719229853616621,2019,31,0.4529802531109222,0,0,0,0.0
rain,GTM,Guatemala,2019,2,2019-02-01,2018/19,10.850978067881677,2.5518548858523533,3.028741109922726,4.139478823512503,1.3863342688969311,2.253446476877542,2019,28,0.3875349309957742,0,0,0,0.0
rain,GTM,Guatemala,2019,3,2019-03-01,2018/19,11.512090456680436,2.347661451493785,3.463624253055172,3.744390653760859,1.369808244261193,2.1422456302374644,2019,31,0.3713577566671108,0,0,0,0.0
rain,GTM,Guatemala,2019,4,2019-04-01,2018/19,52.86990713566579,9.557440863947438,20.85913133418028,28.430864364091025,6.552374243633539,8.967637326065628,2019,30,1.7623302378555263,0,0,0,0.0
rain,GTM,Guatemala,2019,5,2019-05-01,2018/19,205.33868289649445,19.191233565270878,33.56408372164267,52.16604769588346,14.664231841225227,17.86978225564525,2019,31,6.623828480532079,0,0,0,0.0
rain,GTM,Guatemala,2019,6,2019-06-01,2019/20,192.83567614891487,23.1234487046616,42.50148975534316,51.60575800850006,15.957835285798796,21.14658064642894,2019,30,6.427855871630496,1,0,0,0.0
rain,GTM,Guatemala,2019,7,2019-07-01,2019/20,120.35602511242428,13.620050467953556,22.649266343260265,32.32495885871518,10.56486266887206,12.915943544425977,2019,31,3.882452422981429,0,0,0,0.0
rain,GTM,Guatemala,2019,8,2019-08-01,2019/20,204.1147119696201,21.83992181318009,46.027201725112135,65.30830525404204,15.2464444084681,20.001260986220935,2019,31,6.584345547407101,1,0,0,0.0
rain,GTM,Guatemala,2019,9,2019-09-01,2019/20,309.65518124453865,24.44458496300195,57.67566917522582,82.29518825499265,22.69083638796337,24.238752615484245,2019,30,10.321839374817957,4,0,0,0.0
rain,GTM,Guatemala,2019,10,2019-10-01,2019/20,325.819402260553,24.415913099123177,58.467516716064594,91.90607465605424,21.124806345771244,23.45925694172531,2019,31,10.510303298727516,3,0,0,0.0
rain,GTM,Guatemala,2019,11,2019-11-01,2019/20,39.41175709228564,5.466914485980672,32.5867422715451,60.22753188089351,4.593335838723935,5.283550753200227,2019,30,1.313725236409521,0,0,0,0.0
rain,GTM,Guatemala,2019,12,2019-12-01,2019/20,36.878644655980345,17.04882197110918,17.34513952110922,19.403602314362477,2.4788651929408205,12.799920755602018,2019,31,1.1896336985800111,0,0,0,0.0
rain,GTM,Guatemala,2020,1,2020-01-01,2019/20,31.375162936865557,3.920514773836103,5.245657212723944,8.977852063311703,2.6963843640124323,3.569082262512204,2020,31,1.0121020302214694,0,0,0,0.0
rain,GTM,Guatemala,2020,2,2020-02-01,2019/20,20.88370229215273,4.625222705316461,8.260540039294408,11.505525109345363,3.85929223368866,4.563034997874236,2020,29,0.7201276652466458,0,0,0,0.0
rain,GTM,Guatemala,2020,3,2020-03-01,2019/20,19.89758927574721,4.010179934777232,4.77157683913522,9.224345232160838,2.9595105033998963,3.780198392929505,2020,31,0.6418577185724907,0,0,0,0.0
rain,GTM,Guatemala,2020,4,2020-04-01,2019/20,42.06640204310073,9.623762216345376,16.446539572748495,24.266110626101455,5.62031649199126,8.59272464850721,2020,30,1.402213401436691,0,0,0,0.0
rain,GTM,Guatemala,2020,5,2020-05-01,2019/20,251.1381145982773,41.93780509927285,62.95966563025267,100.31984185776972,25.02674342612828,39.13967916702477,2020,31,8.101229503170236,2,0,0,0.0
rain,GTM,Guatemala,2020,6,2020-06-01,2020/21,236.59617747028256,30.597864098873167,71.96472584089292,97.99932039546366,22.735336153621013,30.338183259957148,2020,30,7.886539249009419,2,0,1,3628013.0
rain,GTM,Guatemala,2020,7,2020-07-01,2020/21,211.220664887202,23.820096952350863,48.07597799014373,58.79350797259519,18.68633823586298,23.66332359731969,2020,31,6.813569835071032,2,0,0,0.0
rain,GTM,Guatemala,2020,8,2020-08-01,2020/21,243.6212831308538,20.36934275618857,46.03686877860292,70.31408984460515,19.04793489925103,20.230746058008464,2020,31,7.858751068737219,1,0,0,0.0
rain,GTM,Guatemala,2020,9,2020-09-01,2020/21,330.1224017107281,30.89621567789678,57.43045192310407,82.75205349293954,20.771347469460935,28.32462057759312,2020,30,11.004080057024272,2,0,0,0.0
rain,GTM,Guatemala,2020,10,2020-10-01,2020/21,243.2241197839916,36.34560099690894,57.82362573901664,69.76286193399065,17.075081890190823,30.639563791434973,2020,31,7.845939347870695,1,0,0,0.0
rain,GTM,Guatemala,2020,11,2020-11-01,2020/21,210.1364957751636,65.71009690825113,106.38701154198688,114.0911443572661,37.41395688043327,60.163418200104346,2020,30,7.004549859172119,3,1,0,0.0
rain,GTM,Guatemala,2020,12,2020-12-01,2020/21,32.48503540582534,5.423711723884688,8.158663985396476,12.808877116550804,3.700020171036635,4.9258263662909245,2020,31,1.04790436792985,0,0,0,0.0
rain,GTM,Guatemala,2021,1,2021-01-01,2020/21,32.300342691287526,6.497353787097371,9.815282816593886,11.340775223933536,3.44518537993518,5.765489320409501,2021,31,1.04194653842863,0,0,0,0.0
rain,GTM,Guatemala,2021,2,2021-02-01,2020/21,13.893487695367938,3.4285603748421085,4.604620092246445,6.419581051083183,1.7500299959893917,2.985036463893121,2021,28,0.4961959891202835,0,0,0,0.0
rain,GTM,Guatemala,2021,3,2021-03-01,2020/21,24.321980166454196,8.493311784272777,11.686160324754274,12.413038379398078,2.183862041160724,6.638615251939028,2021,31,0.7845800053694901,0,0,0,0.0
rain,GTM,Guatemala,2021,4,2021-04-01,2020/21,97.22649987046708,15.228656439617996,31.90301062529427,43.84220586993644,9.667209983405892,13.629206456274348,2021,30,3.2408833290155687,0,0,0,0.0
rain,GTM,Guatemala,2021,5,2021-05-01,2020/21,183.14042811776824,20.472942798118957,40.03208933118805,54.34002695811981,15.472633063630449,19.651892072474016,2021,31,5.907755745734459,1,0,0,0.0
rain,GTM,Guatemala,2021,6,2021-06-01,2021/22,278.4535671599018,22.944419500243946,44.4121166940808,74.09428303519746,20.01835095296679,22.382472741934578,2021,30,9.281785571996728,2,0,0,0.0
rain,GTM,Guatemala,2021,7,2021-07-01,2021/22,172.37340390009467,16.99897432029776,34.048546532664986,56.19274120089244,12.253863259736193,15.875294557967475,2021,31,5.560432383874022,0,0,0,0.0
rain,GTM,Guatemala,2021,8,2021-08-01,2021/22,292.3948079040238,22.84683168570559,48.8457336583396,72.56810059446525,18.515095664840867,21.5759434494402,2021,31,9.432090577549156,1,0,0,0.0
rain,GTM,Guatemala,2021,9,2021-09-01,2021/22,255.4843386716712,21.658217023657382,53.681293354416816,72.85137534636019,17.383159910703988,20.842047845309065,2021,30,8.51614462238904,1,0,0,0.0
rain,GTM,Guatemala,2021,10,2021-10-01,2021/22,158.27282590135036,24.785435665769217,47.98025935841407,61.1602057198806,13.15667483629278,21.666347696172053,2021,31,5.105575029075818,1,0,0,0.0
rain,GTM,Guatemala,2021,11,2021-11-01,2021/22,42.88637305315586,6.431085146959195,14.546525554964282,31.672107203035218,5.371324724247189,6.363824026072483,2021,30,1.4295457684385289,0,0,0,0.0
rain,GTM,Guatemala,2021,12,2021-12-01,2021/22,36.19771384914541,15.165328993845742,23.778465656411925,26.39265836708769,4.6341132839900725,12.766032139188788,2021,31,1.16766818868211,0,0,0,0.0
rain,GTM,Guatemala,2022,1,2022-01-01,2021/22,43.7897271627593,5.99323612857706,12.45653859883453,21.31402243577211,5.778823076959397,5.935339627079558,2022,31,1.4125718439599777,0,0,0,0.0
rain,GTM,Guatemala,2022,2,2022-02-01,2021/22,29.00631171734181,6.634293336804951,8.072296091661595,8.893744187442222,5.114151764600552,6.507555409301892,2022,28,1.035939704190779,0,0,0,0.0
rain,GTM,Guatemala,2022,3,2022-03-01,2021/22,28.67905813965372,4.886182366073647,6.373345393047124,9.142851514141537,2.5953593283198093,4.201741738041918,2022,31,0.9251309077307652,0,0,0,0.0
rain,GTM,Guatemala,2022,4,2022-04-01,2021/22,64.97496541192018,9.690578754999786,20.7500302256548,28.68569209141737,7.449265682828926,9.415833352229749,2022,30,2.1658321803973397,0,0,0,0.0
rain,GTM,Guatemala,2022,5,2022-05-01,2021/22,232.9872317195093,19.828832413893256,46.20884245434173,72.23155145369844,18.39418626612188,19.444291016453164,2022,31,7.515717152242236,0,0,0,0.0
rain,GTM,Guatemala,2022,6,2022-06-01,2022/23,331.1705255440796,30.75551187031001,76.7766524622388,103.96334239270236,26.774150336049484,30.3040441508386,2022,30,11.039017518135989,4,0,0,0.0
rain,GTM,Guatemala,2022,7,2022-07-01,2022/23,225.86070654114133,23.213001504238537,40.63800994589502,57.3754848735679,20.09771523298544,22.67433633435938,2022,31,7.285829243262623,2,0,0,0.0
rain,GTM,Guatemala,2022,8,2022-08-01,2022/23,269.74263882663195,21.60302401663981,47.457157938154594,69.31466131376907,17.50785544471662,20.934025015336307,2022,31,8.701375446020386,1,0,0,0.0
rain,GTM,Guatemala,2022,9,2022-09-01,2022/23,385.37344053904224,26.55826961529913,57.33368530900469,84.00671135123363,23.642716405610816,25.95593029457403,2022,30,12.845781351301408,3,0,0,0.0
rain,GTM,Guatemala,2022,10,2022-10-01,2022/23,176.02434724949958,40.80529670594528,58.849145313348174,68.31023024037533,15.49726655516821,33.37608282008911,2022,31,5.678204749983857,1,0,0,0.0
rain,GTM,Guatemala,2022,11,2022-11-01,2022/23,121.71430096990515,21.62448636205884,41.8855543238184,56.76152492931104,15.956433608895551,20.58276741008857,2022,30,4.057143365663505,1,0,0,0.0
rain,GTM,Guatemala,2022,12,2022-12-01,2022/23,37.40230133259223,13.90934314892814,21.087169621339307,41.91647787847594,3.8020698314984895,11.28737777680221,2022,31,1.206525849438459,0,0,0,0.0
rain,GTM,Guatemala,2023,1,2023-01-01,2022/23,22.788322266374184,3.117640865964368,5.642506493357934,6.188491482984179,2.723762204533795,3.0506922516441883,2023,31,0.7351071698830381,0,0,0,0.0
rain,GTM,Guatemala,2023,2,2023-02-01,2022/23,18.27684852697532,3.7610736979271295,5.5038176749909855,6.960904790565841,2.946239352476516,3.646771400909368,2023,28,0.6527445902491186,0,0,0,0.0
rain,GTM,Guatemala,2023,3,2023-03-01,2022/23,47.71976763255315,9.85743476809168,21.07116590228489,24.57771157402596,5.606865567096605,8.880024025674173,2023,31,1.5393473429855855,0,0,0,0.0
rain,GTM,Guatemala,2023,4,2023-04-01,2022/23,41.82352410081781,8.07354114075221,11.2019756663177,17.38536127729263,3.997982452031036,6.906558224663777,2023,30,1.3941174700272605,0,0,0,0.0
rain,GTM,Guatemala,2023,5,2023-05-01,2022/23,120.06104831983414,14.179706160120851,29.403886744820557,44.23264837387832,11.580637868978648,13.923715373571795,2023,31,3.872937042575295,0,0,0,0.0
rain,GTM,Guatemala,2023,6,2023-06-01,2023/24,185.5366887889043,23.341319095396624,45.75050719664728,62.4289673474685,15.365584905510296,21.557930098466176,2023,30,6.184556292963477,1,0,0,0.0
rain,GTM,Guatemala,2023,7,2023-07-01,2023/24,252.64107335239763,36.47572253686875,64.28957754127596,67.43550163483943,21.56685434145629,32.64263342270819,2023,31,8.149712043625732,2,0,0,0.0
