country,year,gov_exp_usd,country_code,total_payout,payout_dummy,log_gov_exp,log_total_payout_plus1,payout_dummy_lag1
Panama,1971,211953799.99999985,PAN,0.0,0,19.171878884358982,0.0,0.0
Panama,1972,266412599.9999993,PAN,0.0,0,19.400556792809322,0.0,0.0
Panama,1973,294171199.9999998,PAN,0.0,0,19.499672468749743,0.0,0.0
Panama,1974,352041000.0000009,PAN,0.0,0,19.67925820405215,0.0,0.0
Panama,1975,415556599.999999,PAN,0.0,0,19.845129384402455,0.0,0.0
Panama,1976,454136400.000001,PAN,0.0,0,19.93390815141104,0.0,0.0
Panama,1977,484717999.9999992,PAN,0.0,0,19.99907783649908,0.0,0.0
Panama,1978,567993900.0000005,PAN,0.0,0,20.157621237191137,0.0,0.0
Panama,1979,667148800.0000014,PAN,0.0,0,20.318523667455143,0.0,0.0
Panama,1980,774654800.0000012,PAN,0.0,0,20.467928068734118,0.0,0.0
Panama,1981,848469999.9999993,PAN,0.0,0,20.558945285502006,0.0,0.0
Panama,1982,1053050000.0000027,PAN,0.0,0,20.774956552351767,0.0,0.0
Panama,1983,1054205199.9999976,PAN,0.0,0,20.776052955023562,0.0,0.0
Panama,1984,1166718400.0,PAN,0.0,0,20.877460858647698,0.0,0.0
Panama,1985,1220780199.9999971,PAN,0.0,0,20.922755999490068,0.0,0.0
Panama,1986,1331098600.0000024,PAN,0.0,0,21.009270453254995,0.0,0.0
Panama,1987,1434601599.9999974,PAN,0.0,0,21.084153016949447,0.0,0.0
Panama,1988,1177576999.9999995,PAN,0.0,0,20.88672477449815,0.0,0.0
Panama,1989,1090130899.9999993,PAN,0.0,0,20.809563617720148,0.0,0.0
Panama,1990,1111616999.9999998,PAN,0.0,0,20.829081548986643,0.0,0.0
Panama,1991,1184392500.000002,PAN,0.0,0,20.8924958218515,0.0,0.0
Panama,1992,1219740600.000003,PAN,0.0,0,20.921904050133296,0.0,0.0
Panama,1993,1268719599.999997,PAN,0.0,0,20.961274039876177,0.0,0.0
Panama,1994,1322434899.9999976,PAN,0.0,0,21.002740495532397,0.0,0.0
Panama,1995,1379384599.9999976,PAN,0.0,0,21.04490329462482,0.0,0.0
Panama,1996,1240001900.000001,PAN,0.0,0,20.93837874882025,0.0,0.0
Panama,1997,1263949599.9999971,PAN,0.0,0,20.95750725845839,0.0,0.0
Panama,1998,1408527900.000002,PAN,0.0,0,21.06581095339123,0.0,0.0
Panama,1999,1537979199.999999,PAN,0.0,0,21.153735183881196,0.0,0.0
Panama,2000,1613363999.9999986,PAN,0.0,0,21.20158727709065,0.0,0.0
Panama,2001,1767744799.999995,PAN,0.0,0,21.292970446851875,0.0,0.0
Panama,2002,1971654699.9999964,PAN,0.0,0,21.402138976374932,0.0,0.0
Panama,2003,1973805400.0000007,PAN,0.0,0,21.403229191537935,0.0,0.0
Panama,2004,2130355299.9999983,PAN,0.0,0,21.479554610268654,0.0,0.0
Panama,2005,2328492500.000004,PAN,0.0,0,21.56848689942382,0.0,0.0
Panama,2006,2494049900.000003,PAN,0.0,0,21.637173692023346,0.0,0.0
Panama,2007,2658037599.999992,PAN,0.0,0,21.700853943111824,0.0,0.0
Panama,2008,3030776800.000004,PAN,0.0,0,21.832084793247574,0.0,0.0
Panama,2009,3235104999.999994,PAN,0.0,0,21.897327221868675,0.0,0.0
Panama,2010,3701032700.000007,PAN,0.0,0,22.031877725761277,0.0,0.0
Panama,2011,4080127500.000017,PAN,0.0,0,22.129394074874213,0.0,0.0
Panama,2012,4335307200.000014,PAN,0.0,0,22.190058309720012,0.0,0.0
Panama,2013,4819687599.999981,PAN,0.0,0,22.295974949630438,0.0,0.0
Panama,2014,4946063799.999998,PAN,0.0,0,22.321857905275017,0.0,0.0
Panama,2015,5498857799.999998,PAN,0.0,0,22.427806234890596,0.0,0.0
Panama,2016,6282209700.000004,PAN,0.0,0,22.560987618594556,0.0,0.0
Panama,2017,7012395199.999975,PAN,0.0,0,22.670945162942015,0.0,0.0
Panama,2018,7391149763.436461,PAN,0.0,0,22.723549143490217,0.0,0.0
Panama,2019,7762804297.291954,PAN,0.0,0,22.772609484377053,0.0,0.0
Panama,2020,8409269218.403103,PAN,2670556.0,1,22.85260041279225,14.79779762285172,0.0
Panama,2021,9262763754.873816,PAN,0.0,0,22.949268302723123,0.0,1.0
Panama,2022,9761174481.420334,PAN,0.0,0,23.00167856634269,0.0,0.0
Panama,2023,10278610495.337433,PAN,0.0,0,23.0533309220145,0.0,0.0
Panama,2024,10731603480.377222,PAN,26700269.0,1,23.096458821415478,17.1001842356789,0.0
Samoa,2009,70700270.98286198,WSM,0.0,0,18.073959963714646,0.0,
Samoa,2010,93302836.63434029,WSM,0.0,0,18.351361068724533,0.0,0.0
Samoa,2011,99291370.40954128,WSM,0.0,0,18.41356922100478,0.0,0.0
Samoa,2012,110889868.82927658,WSM,0.0,0,18.524048094038235,0.0,0.0
Samoa,2013,116235352.60963592,WSM,0.0,0,18.571127595436298,0.0,0.0
Samoa,2014,126575629.573723,WSM,0.0,0,18.656350549726287,0.0,0.0
Samoa,2015,125224417.92038833,WSM,0.0,0,18.645618028927142,0.0,0.0
Samoa,2016,106116194.38518617,WSM,0.0,0,18.480045225162076,0.0,0.0
Samoa,2017,107236880.49506204,WSM,0.0,0,18.49055078190355,0.0,0.0
Samoa,2018,117789957.9871438,WSM,0.0,0,18.58441357925899,0.0,0.0
Samoa,2019,125731843.19582656,WSM,0.0,0,18.6496619684144,0.0,0.0
Samoa,2020,127233836.78611515,WSM,0.0,0,18.66153718596471,0.0,0.0
Samoa,2021,142900844.54663965,WSM,0.0,0,18.77766155293609,0.0,0.0
Samoa,2022,181970651.0756844,WSM,0.0,0,19.019355974211717,0.0,0.0
Samoa,2023,172080476.57330096,WSM,0.0,0,18.963472812406785,0.0,0.0
Samoa,2024,197041627.80051124,WSM,0.0,0,19.098925573011776,0.0,0.0
Senegal,1960,52048567.01847398,SEN,0.0,0,17.767687821781216,0.0,
Senegal,1961,51307014.82787444,SEN,0.0,0,17.753338042076862,0.0,0.0
Senegal,1962,54454662.924342126,SEN,0.0,0,17.812879040487314,0.0,0.0
Senegal,1963,59189249.89622441,SEN,0.0,0,17.896250493774044,0.0,0.0
Senegal,1964,62646771.89858236,SEN,0.0,0,17.953022712018466,0.0,0.0
Senegal,1965,65733635.70466101,SEN,0.0,0,18.001121311423606,0.0,0.0
Senegal,1966,66963489.49012582,SEN,0.0,0,18.019658095842104,0.0,0.0
Senegal,1967,68268945.81190562,SEN,0.0,0,18.038965547820805,0.0,0.0
Senegal,1968,220818704.7988346,SEN,0.0,0,19.212852582542045,0.0,0.0
Senegal,1969,202378685.8117953,SEN,0.0,0,19.125651182578412,0.0,0.0
Senegal,1970,202119639.7492408,SEN,0.0,0,19.124370356025622,0.0,0.0
Senegal,1971,220313890.8414992,SEN,0.0,0,19.210563863990362,0.0,0.0
Senegal,1972,252946499.31771195,SEN,0.0,0,19.348688559182502,0.0,0.0
Senegal,1973,307542317.627859,SEN,0.0,0,19.544123254044298,0.0,0.0
Senegal,1974,324649107.59437335,SEN,0.0,0,19.598255488091255,0.0,0.0
Senegal,1975,450987676.0941594,SEN,0.0,0,19.926950571360027,0.0,0.0
Senegal,1976,469750500.0345379,SEN,0.0,0,19.96771226072676,0.0,0.0
Senegal,1977,495945819.851196,SEN,0.0,0,20.02197724455174,0.0,0.0
Senegal,1978,631845059.0647196,SEN,0.0,0,20.264154762346855,0.0,0.0
Senegal,1979,816372881.2663761,SEN,0.0,0,20.520381770889134,0.0,0.0
Senegal,1980,1038908905.4546711,SEN,0.0,0,20.761436870007746,0.0,0.0
Senegal,1981,879987840.9732715,SEN,0.0,0,20.59541864826524,0.0,0.0
Senegal,1982,741217691.6487321,SEN,0.0,0,20.423804921017673,0.0,0.0
Senegal,1983,628140181.2466985,SEN,0.0,0,20.258273918068618,0.0,0.0
Senegal,1984,583499728.3460597,SEN,0.0,0,20.184554544131323,0.0,0.0
Senegal,1985,618146685.8419837,SEN,0.0,0,20.242236342988914,0.0,0.0
Senegal,1986,881610625.5295011,SEN,0.0,0,20.597261048841904,0.0,0.0
Senegal,1987,1057873149.3241785,SEN,0.0,0,20.77952626652532,0.0,0.0
Senegal,1988,1081693150.7654946,SEN,0.0,0,20.801793382663575,0.0,0.0
Senegal,1989,1045293070.3849804,SEN,0.0,0,20.767563133173567,0.0,0.0
Senegal,1990,1262961402.779706,SEN,0.0,0,20.956725119895072,0.0,0.0
Senegal,1991,1167754412.565628,SEN,0.0,0,20.87834843602968,0.0,0.0
Senegal,1992,1246343553.346407,SEN,0.0,0,20.943479944303636,0.0,0.0
Senegal,1993,1099401396.5383458,SEN,0.0,0,20.818031683663218,0.0,0.0
Senegal,1994,671870184.9740862,SEN,0.0,0,20.325575702704423,0.0,0.0
Senegal,1995,779056977.3328304,SEN,0.0,0,20.473594742794234,0.0,0.0
Senegal,1996,839848682.9590489,SEN,0.0,0,20.54873229424013,0.0,0.0
Senegal,1997,750935165.5683578,SEN,0.0,0,20.43682987520057,0.0,0.0
Senegal,1998,769751749.284933,SEN,0.0,0,20.461578617302752,0.0,0.0
Senegal,1999,821870154.9333882,SEN,0.0,0,20.527092978174945,0.0,0.0
Senegal,2000,726761391.473357,SEN,0.0,0,20.404108771822358,0.0,0.0
Senegal,2001,742150212.5075635,SEN,0.0,0,20.425062223375456,0.0,0.0
Senegal,2002,853138652.6380861,SEN,0.0,0,20.564432639301813,0.0,0.0
Senegal,2003,1055604968.1448317,SEN,0.0,0,20.777379869047724,0.0,0.0
Senegal,2004,1277646000.5069294,SEN,0.0,0,20.968285159623072,0.0,0.0
Senegal,2005,1370478628.520113,SEN,0.0,0,21.038425879656387,0.0,0.0
Senegal,2006,1505508179.274325,SEN,0.0,0,21.132396338800117,0.0,0.0
Senegal,2007,1901437145.721531,SEN,0.0,0,21.365875829683198,0.0,0.0
Senegal,2008,2155321405.004087,SEN,0.0,0,21.491205693234686,0.0,0.0
Senegal,2009,2190615622.323944,SEN,0.0,0,21.507448447355902,0.0,0.0
Senegal,2010,2283233592.147036,SEN,0.0,0,21.548858517326966,0.0,0.0
Senegal,2011,2641986153.822761,SEN,0.0,0,21.694796802239004,0.0,0.0
Senegal,2012,2573975721.3629875,SEN,0.0,0,21.66871751381595,0.0,0.0
Senegal,2013,2762072001.4963946,SEN,0.0,0,21.73924696020213,0.0,0.0
Senegal,2014,2917050365.6117835,SEN,0.0,0,21.793838793919406,0.0,0.0
Senegal,2015,2541663172.5714,SEN,16000000.0,1,21.656084496044826,16.588099342704055,0.0
Senegal,2016,2671599728.261107,SEN,0.0,0,21.705943279101835,0.0,1.0
Senegal,2017,2862665421.5248494,SEN,0.0,0,21.775018993336026,0.0,0.0
Senegal,2018,3186551961.053272,SEN,0.0,0,21.88220527920838,0.0,0.0
Senegal,2019,3278349369.4118257,SEN,22000000.0,1,21.910605891641218,16.906553056777135,0.0
Senegal,2020,3503016026.249636,SEN,0.0,0,21.97689015615833,0.0,1.0
Senegal,2021,4172831376.731335,SEN,0.0,0,22.151860629575324,0.0,0.0
Senegal,2022,4208351382.418017,SEN,0.0,0,22.160336812321937,0.0,0.0
Senegal,2023,2477309493.261085,SEN,0.0,0,21.630438926463565,0.0,0.0
Senegal,2024,2599361478.09498,SEN,0.0,0,21.678531666464743,0.0,0.0
The Bahamas,1977,109300000.00000007,BHS,0.0,0,18.50960695314677,0.0,
The Bahamas,1978,128400000.0,BHS,0.0,0,18.670660949220135,0.0,0.0
The Bahamas,1979,143800000.00000042,BHS,0.0,0,18.783934003251222,0.0,0.0
The Bahamas,1980,166999999.99999985,BHS,0.0,0,18.93350437038103,0.0,0.0
The Bahamas,1981,197300000.0,BHS,0.0,0,19.100235970992845,0.0,0.0
The Bahamas,1982,208900000.00000072,BHS,0.0,0,19.157366226526797,0.0,0.0
The Bahamas,1983,237999999.9999995,BHS,0.0,0,19.287781231635748,0.0,0.0
The Bahamas,1984,263999999.9999996,BHS,0.0,0,19.391459661110588,0.0,0.0
The Bahamas,1985,289100000.00000006,BHS,0.0,0,19.482283206986576,0.0,0.0
The Bahamas,1986,300099999.9999994,BHS,0.0,0,19.519626310410594,0.0,0.0
The Bahamas,1987,326399999.9999998,BHS,0.0,0,19.603634181054225,0.0,0.0
The Bahamas,1989,415270000.0,BHS,0.0,0,19.844439469054613,0.0,0.0
The Bahamas,1990,407120000.0000004,BHS,0.0,0,19.824618540244852,0.0,0.0
The Bahamas,1991,440579999.9999992,BHS,0.0,0,19.903602598655848,0.0,0.0
The Bahamas,1992,427269999.9999996,BHS,0.0,0,19.872926689864958,0.0,0.0
The Bahamas,1993,397990000.0000002,BHS,0.0,0,19.801937437304918,0.0,0.0
The Bahamas,1994,482679999.99999833,BHS,0.0,0,19.99486446616967,0.0,0.0
The Bahamas,1995,476199999.9999988,BHS,0.0,0,19.981348492017034,0.0,0.0
The Bahamas,1996,516869999.9999998,BHS,0.0,0,20.063301950176697,0.0,0.0
The Bahamas,1997,635500000.0000008,BHS,0.0,0,20.269922648593784,0.0,0.0
The Bahamas,1998,650799999.9999999,BHS,0.0,0,20.293712933309155,0.0,0.0
The Bahamas,1999,705500000.0,BHS,0.0,0,20.37441732925714,0.0,0.0
The Bahamas,2000,747400000.0000002,BHS,0.0,0,20.43211107501566,0.0,0.0
The Bahamas,2001,802400000.0000001,BHS,0.0,0,20.503117794612,0.0,0.0
The Bahamas,2002,846300000.0000005,BHS,0.0,0,20.556384464640335,0.0,0.0
The Bahamas,2003,862299999.9999998,BHS,0.0,0,20.57511379592255,0.0,0.0
The Bahamas,2004,907699999.9999988,BHS,0.0,0,20.626424485496855,0.0,0.0
The Bahamas,2005,959199999.9999996,BHS,0.0,0,20.68161016167758,0.0,0.0
The Bahamas,2006,1040999999.9999956,BHS,0.0,0,20.76344762657924,0.0,0.0
The Bahamas,2007,1072199999.9999968,BHS,0.0,0,20.792978449357708,0.0,0.0
The Bahamas,2008,1177299999.999998,BHS,0.0,0,20.886489518048425,0.0,0.0
The Bahamas,2009,1264999999.9999952,BHS,0.0,0,20.958337959125892,0.0,0.0
The Bahamas,2010,1263700000.0000007,BHS,0.0,0,20.957309762728908,0.0,0.0
The Bahamas,2011,1385599999.9999995,BHS,0.0,0,21.049399095772444,0.0,0.0
The Bahamas,2012,1403100000.000003,BHS,0.0,0,21.061949911364227,0.0,0.0
The Bahamas,2013,1229600000.0000029,BHS,0.0,0,20.929954750188664,0.0,0.0
The Bahamas,2014,1240399999.9999964,BHS,0.0,0,20.938699745190565,0.0,0.0
The Bahamas,2015,1345700000.0000048,BHS,0.0,0,21.020180160711774,0.0,0.0
The Bahamas,2016,1273399999.9999945,BHS,0.0,0,20.964956325547195,0.0,0.0
The Bahamas,2017,1457599999.9999971,BHS,163598.0,1,21.100057084469967,12.005173590662665,0.0
The Bahamas,2018,1444999999.9999995,BHS,0.0,0,21.091375158510807,0.0,1.0
The Bahamas,2019,1680199999.9999962,BHS,12824153.0,1,21.24217867089502,16.366840981933045,0.0
The Bahamas,2020,2255900000.000003,BHS,0.0,0,21.536814843358652,0.0,1.0
The Bahamas,2021,2087699999.999999,BHS,0.0,0,21.459328818483186,0.0,0.0
The Bahamas,2022,1830699999.9999948,BHS,0.0,0,21.32796424432124,0.0,0.0
The Bahamas,2023,2002500000.000003,BHS,0.0,0,21.41766223690679,0.0,0.0
The Bahamas,2024,2044200000.0000072,BHS,0.0,0,21.438272351859254,0.0,0.0
Tonga,1975,4223589.4750621645,TON,0.0,0,15.256195910976114,0.0,
Tonga,1976,5757301.723084441,TON,0.0,0,15.565979472061299,0.0,0.0
Tonga,1977,5221335.107562668,TON,0.0,0,15.468263694888144,0.0,0.0
Tonga,1978,6116287.0550532425,TON,0.0,0,15.62646578002667,0.0,0.0
Tonga,1979,6664542.812430128,TON,0.0,0,15.71231191395788,0.0,0.0
Tonga,1980,7897973.126850363,TON,0.0,0,15.882116718297032,0.0,0.0
Tonga,1981,8729027.809698937,TON,0.0,0,15.982164559609872,0.0,0.0
Tonga,1982,10490922.000202823,TON,0.0,0,16.166020869761077,0.0,0.0
Tonga,1983,8703603.60360359,TON,0.0,0,15.979247705175402,0.0,0.0
Tonga,1984,10166739.79815711,TON,0.0,0,16.134632146145012,0.0,0.0
Tonga,1985,9587960.05307633,TON,0.0,0,16.07601870818192,0.0,0.0
Tonga,1986,10766042.780748677,TON,0.0,0,16.19190755178534,0.0,0.0
Tonga,1987,13603136.815572068,TON,0.0,0,16.425810972314903,0.0,0.0
Tonga,1988,17375032.043065965,TON,0.0,0,16.670544793618664,0.0,0.0
Tonga,1989,18516487.88239978,TON,0.0,0,16.734172130019246,0.0,0.0
Tonga,1990,21725574.93440345,TON,0.0,0,16.894000692949838,0.0,0.0
Tonga,1991,27013728.212247357,TON,0.0,0,17.111855747055987,0.0,0.0
Tonga,1992,25964664.835572805,TON,0.0,0,17.072247126861157,0.0,0.0
Tonga,1993,24477601.15606949,TON,0.0,0,17.013269018816246,0.0,0.0
Tonga,1994,31042645.053779718,TON,0.0,0,17.250872464010214,0.0,0.0
Tonga,1995,34197340.46738522,TON,0.0,0,17.347658434897504,0.0,0.0
Tonga,1996,38693481.61376749,TON,0.0,0,17.471181710060673,0.0,0.0
Tonga,1997,40539612.18836564,TON,0.0,0,17.51779013279451,0.0,0.0
Tonga,1998,34909450.40214469,TON,0.0,0,17.36826813567871,0.0,0.0
Tonga,1999,37047424.5094132,TON,0.0,0,17.427709393374194,0.0,0.0
Tonga,2000,37139262.85561238,TON,0.0,0,17.430185265970067,0.0,0.0
Tonga,2001,35723281.81578048,TON,0.0,0,17.39131318589389,0.0,0.0
Tonga,2002,31292237.38217352,TON,0.0,0,17.258880617792258,0.0,0.0
Tonga,2003,34548285.95165398,TON,0.0,0,17.35786849628606,0.0,0.0
Tonga,2004,37724635.49205326,TON,0.0,0,17.445823900333025,0.0,0.0
Tonga,2005,41714015.95765259,TON,0.0,0,17.54634774438773,0.0,0.0
Tonga,2006,62956130.43889451,TON,0.0,0,17.95794869955717,0.0,0.0
Tonga,2007,55623304.13558724,TON,0.0,0,17.83411281053581,0.0,0.0
Tonga,2008,65756362.205354266,TON,0.0,0,18.001466987920388,0.0,0.0
Tonga,2009,64817245.83328956,TON,0.0,0,17.98708226531631,0.0,0.0
Tonga,2010,68851094.97905822,TON,0.0,0,18.04745668684774,0.0,0.0
Tonga,2011,76082185.21585296,TON,0.0,0,18.147324698394772,0.0,0.0
Tonga,2012,91745745.55203402,TON,0.0,0,18.334531673818752,0.0,0.0
Tonga,2013,90397704.88985574,TON,0.0,0,18.319729436653564,0.0,0.0
Tonga,2014,88790769.62011419,TON,0.0,0,18.301793256840234,0.0,0.0
Tonga,2015,93160360.89280774,TON,0.0,0,18.349832876875958,0.0,0.0
Tonga,2016,86640782.89658332,TON,0.0,0,18.277281196818667,0.0,0.0
Tonga,2017,92363862.8056082,TON,0.0,0,18.341246364936847,0.0,0.0
Tonga,2018,93944717.39783196,TON,3500000.0,1,18.358217054439095,15.068273812173887,0.0
Tonga,2019,104115717.87802228,TON,0.0,0,18.461013510449117,0.0,1.0
Tonga,2020,111980084.8487266,TON,4500000.0,1,18.533831599597956,15.319588176962746,0.0
Tonga,2021,148547340.9999361,TON,0.0,0,18.816414260015186,0.0,1.0
Tonga,2022,155006637.13905978,TON,0.0,0,18.858978494218757,0.0,0.0
Tonga,2023,148302791.54368415,TON,0.0,0,18.81476663055665,0.0,0.0
Vanuatu,1980,30631699.174134444,VUT,0.0,0,17.237545951450358,0.0,
Vanuatu,1981,23257348.62113716,VUT,0.0,0,16.962131709784455,0.0,0.0
Vanuatu,1982,24187178.820888028,VUT,0.0,0,17.001333249943137,0.0,0.0
Vanuatu,1983,36832041.86374156,VUT,0.0,0,17.421878727116415,0.0,0.0
Vanuatu,1984,41287916.9605966,VUT,0.0,0,17.536080447584997,0.0,0.0
Vanuatu,1985,42543760.374226674,VUT,0.0,0,17.5660437600268,0.0,0.0
Vanuatu,1986,44211588.03093113,VUT,0.0,0,17.604497485332185,0.0,0.0
Vanuatu,1987,46800608.10749298,VUT,0.0,0,17.661406754553308,0.0,0.0
Vanuatu,1988,50811100.68373784,VUT,0.0,0,17.743625406073676,0.0,0.0
Vanuatu,1989,43837576.05005077,VUT,0.0,0,17.596001908246308,0.0,0.0
Vanuatu,1990,46617119.42593529,VUT,0.0,0,17.657478401287428,0.0,0.0
Vanuatu,1991,49973137.53581648,VUT,0.0,0,17.726996169738644,0.0,0.0
Vanuatu,1992,52296458.30393669,VUT,0.0,0,17.772439207888144,0.0,0.0
Vanuatu,1993,51841981.88861756,VUT,0.0,0,17.76371084015362,0.0,0.0
Vanuatu,1994,58648683.47579574,VUT,0.0,0,17.88707568568131,0.0,0.0
Vanuatu,1995,61688861.9314784,VUT,0.0,0,17.93761395283083,0.0,0.0
Vanuatu,1996,70444597.6064948,VUT,0.0,0,18.070337109287607,0.0,0.0
Vanuatu,1997,53171657.89246582,VUT,0.0,0,17.789036065969878,0.0,0.0
Vanuatu,1998,52941753.09271266,VUT,0.0,0,17.784702868924292,0.0,0.0
Vanuatu,1999,57811349.99031568,VUT,0.0,0,17.872695680979664,0.0,0.0
Vanuatu,2000,56573753.55768231,VUT,0.0,0,17.85105571756079,0.0,0.0
Vanuatu,2001,52906666.66666655,VUT,0.0,0,17.784039912832725,0.0,0.0
Vanuatu,2002,40625486.513548814,VUT,0.0,0,17.51990617426059,0.0,0.0
Vanuatu,2003,47369174.71579116,VUT,0.0,0,17.673482252662275,0.0,0.0
Vanuatu,2004,50335450.3980678,VUT,0.0,0,17.734220166115318,0.0,0.0
Vanuatu,2005,52313208.13856568,VUT,0.0,0,17.772759442821332,0.0,0.0
Vanuatu,2006,61848775.12626821,VUT,0.0,0,17.94020285266598,0.0,0.0
Vanuatu,2007,85164124.466138,VUT,0.0,0,18.260090828781745,0.0,0.0
Vanuatu,2008,91597930.63676168,VUT,0.0,0,18.33291923808744,0.0,0.0
Vanuatu,2009,97394780.49604511,VUT,0.0,0,18.394283178840563,0.0,0.0
Vanuatu,2010,122551962.37774484,VUT,0.0,0,18.624045680684485,0.0,0.0
Vanuatu,2011,130223633.35516451,VUT,0.0,0,18.68476378705142,0.0,0.0
Vanuatu,2012,120922952.36810164,VUT,0.0,0,18.610664143456574,0.0,0.0
Vanuatu,2013,119353729.80405654,VUT,0.0,0,18.597602161237408,0.0,0.0
Vanuatu,2014,107477293.0395845,VUT,0.0,0,18.492790155681565,0.0,0.0
Vanuatu,2015,120333060.25726362,VUT,0.0,0,18.60577395829625,0.0,0.0
Vanuatu,2016,116321733.11823004,VUT,0.0,0,18.571870471210616,0.0,0.0
Vanuatu,2017,153449009.24666384,VUT,0.0,0,18.848878882486947,0.0,0.0
Vanuatu,2018,154758770.93450764,VUT,0.0,0,18.857378146013357,0.0,0.0
Vanuatu,2019,192682979.9751595,VUT,0.0,0,19.07655680553549,0.0,0.0
Vanuatu,2020,212861847.80724525,VUT,0.0,0,19.176153911396607,0.0,0.0
Vanuatu,2021,236138964.39094543,VUT,0.0,0,19.279931021861273,0.0,0.0
Vanuatu,2022,246155490.32461452,VUT,0.0,0,19.321473968711995,0.0,0.0
