SID,NAME,SEASON,country,iso_a3,year,month,year_month,first_hit_time,last_hit_time,n_track_points,max_wind_kt,max_wind_mps
2010302N09306,TOMAS,2010,Barbados,BRB,2010,10,2010-10,2010-10-30 09:00:00+00:00,2010-10-30 09:00:00+00:00,1,60.0,30.86664
2012215N12313,ERNESTO,2012,Barbados,BRB,2012,8,2012-08,2012-08-03 06:00:00+00:00,2012-08-03 06:00:00+00:00,1,40.0,20.57776
2012223N14317,HELENE,2012,Barbados,BRB,2012,8,2012-08,2012-08-11 18:00:00+00:00,2012-08-11 18:00:00+00:00,1,30.0,15.43332
2016273N13300,MATTHEW,2016,Barbados,BRB,2016,9,2016-09,2016-09-28 12:00:00+00:00,2016-09-28 12:00:00+00:00,1,50.0,25.7222
2017228N14314,HARVEY,2017,Barbados,BRB,2017,8,2017-08,2017-08-18 09:00:00+00:00,2017-08-18 10:00:00+00:00,2,40.0,20.57776
2019236N10314,DORIAN,2019,Barbados,BRB,2019,8,2019-08,2019-08-27 00:00:00+00:00,2019-08-27 03:00:00+00:00,3,45.0,23.14998
2021182N09317,ELSA,2021,Barbados,BRB,2021,7,2021-07,2021-07-02 12:00:00+00:00,2021-07-02 12:00:00+00:00,1,65.0,33.43886
2023170N11323,BRET,2023,Barbados,BRB,2023,6,2023-06,2023-06-22 21:00:00+00:00,2023-06-22 21:00:00+00:00,1,55.0,28.294420000000002
