SID,NAME,SEASON,country,iso_a3,year,month,year_month,first_hit_time,last_hit_time,n_track_points,max_wind_kt,max_wind_mps
2007345N18298,OLGA,2007,Cayman Islands,CYM,2007,12,2007-12,2007-12-13 12:00:00+00:00,2007-12-13 18:00:00+00:00,3,30.0,15.43332
2008238N13293,GUSTAV,2008,Cayman Islands,CYM,2008,8,2008-08,2008-08-30 03:00:00+00:00,2008-08-30 03:00:00+00:00,1,80.0,41.15552
2008311N14278,PALOMA,2008,Cayman Islands,CYM,2008,11,2008-11,2008-11-08 00:00:00+00:00,2008-11-08 12:00:00+00:00,5,125.0,64.3055
2020306N15288,ETA,2020,Cayman Islands,CYM,2020,11,2020-11,2020-11-07 18:00:00+00:00,2020-11-07 18:00:00+00:00,1,55.0,28.294420000000002
2021225N15313,GRACE,2021,Cayman Islands,CYM,2021,8,2021-08,2021-08-18 12:00:00+00:00,2021-08-18 12:00:00+00:00,1,65.0,33.43886
2021239N17281,IDA,2021,Cayman Islands,CYM,2021,8,2021-08,2021-08-27 06:00:00+00:00,2021-08-27 06:00:00+00:00,1,45.0,23.14998
2024309N13283,RAFAEL,2024,Cayman Islands,CYM,2024,11,2024-11,2024-11-06 00:00:00+00:00,2024-11-06 03:00:00+00:00,2,75.0,38.5833
