SID,NAME,SEASON,country,iso_a3,year,month,year_month,first_hit_time,last_hit_time,n_track_points,max_wind_kt,max_wind_mps
2007244N12303,FELIX,2007,Grenada,GRD,2007,9,2007-09,2007-09-01 08:45:00+00:00,2007-09-01 09:00:00+00:00,2,45.0,23.14998
2019265N12301,KAREN,2019,Grenada,GRD,2019,9,2019-09,2019-09-22 15:00:00+00:00,2019-09-22 15:00:00+00:00,1,35.0,18.00554
2023232N13300,FRANKLIN,2023,Grenada,GRD,2023,8,2023-08,2023-08-19 21:00:00+00:00,2023-08-19 21:00:00+00:00,1,25.0,12.8611
2024181N09320,BERYL,2024,Grenada,GRD,2024,7,2024-07,2024-07-01 15:00:00+00:00,2024-07-01 15:20:00+00:00,2,120.0,61.73328
