SID,NAME,SEASON,country,iso_a3,year,month,year_month,first_hit_time,last_hit_time,n_track_points,max_wind_kt,max_wind_mps
2007225N12331,DEAN,2007,Saint Lucia,LCA,2007,8,2007-08,2007-08-17 09:00:00+00:00,2007-08-17 09:00:00+00:00,1,85.0,43.727740000000004
2010302N09306,TOMAS,2010,Saint Lucia,LCA,2010,10,2010-10,2010-10-30 18:00:00+00:00,2010-10-30 20:00:00+00:00,2,85.0,43.727740000000004
2012215N12313,ERNESTO,2012,Saint Lucia,LCA,2012,8,2012-08,2012-08-03 09:00:00+00:00,2012-08-03 09:00:00+00:00,1,40.0,20.57776
2012223N14317,HELENE,2012,Saint Lucia,LCA,2012,8,2012-08,2012-08-11 21:00:00+00:00,2012-08-12 00:00:00+00:00,2,30.0,15.43332
2016273N13300,MATTHEW,2016,Saint Lucia,LCA,2016,9,2016-09,2016-09-28 18:00:00+00:00,2016-09-28 18:00:00+00:00,1,50.0,25.7222
2018265N08338,KIRK,2018,Saint Lucia,LCA,2018,9,2018-09,2018-09-28 00:00:00+00:00,2018-09-28 03:00:00+00:00,3,45.0,23.14998
2019236N10314,DORIAN,2019,Saint Lucia,LCA,2019,8,2019-08,2019-08-27 09:00:00+00:00,2019-08-27 12:00:00+00:00,3,45.0,23.14998
2021182N09317,ELSA,2021,Saint Lucia,LCA,2021,7,2021-07,2021-07-02 15:00:00+00:00,2021-07-02 15:00:00+00:00,1,70.0,36.01108
