SID,NAME,SEASON,country,iso_a3,year,month,year_month,first_hit_time,last_hit_time,n_track_points,max_wind_kt,max_wind_mps
2019204N25283,UNNAMED,2019,Bahamas,BHS,2019,7,2019-07,2019-07-22 12:00:00+00:00,2019-07-22 18:00:00+00:00,3,25.0,12.8611
2019236N10314,DORIAN,2019,Bahamas,BHS,2019,9,2019-09,2019-09-01 15:00:00+00:00,2019-09-03 12:00:00+00:00,18,160.0,82.31104
2019256N23286,HUMBERTO,2019,Bahamas,BHS,2019,9,2019-09,2019-09-14 15:00:00+00:00,2019-09-14 18:00:00+00:00,2,45.0,23.14998
2020211N13306,ISAIAS,2020,Bahamas,BHS,2020,8,2020-08,2020-08-01 12:00:00+00:00,2020-08-01 21:00:00+00:00,5,70.0,36.01108
2022311N21293,NICOLE,2022,Bahamas,BHS,2022,11,2022-11,2022-11-09 15:00:00+00:00,2022-11-10 03:00:00+00:00,7,65.0,33.43886
