iso3,country,year,month,year_month,date,n_eq_nearby,monthly_max_mag_nearby,monthly_sum_shake_proxy,monthly_max_shake_proxy,monthly_min_dist_km
TTO,Trinidad and Tobago,2011,5,2011-05,2011-05-01,1,4.7,159.8381092280498,159.8381092280498,67.38269657191434
TTO,Trinidad and Tobago,2011,6,2011-06,2011-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2011,7,2011-07,2011-07-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2011,8,2011-08,2011-08-01,2,5.2,92.5706868830032,69.22261778987054,349.8787171778407
TTO,Trinidad and Tobago,2011,9,2011-09,2011-09-01,1,5.0,29.47840670152819,29.47840670152819,474.5609426768233
TTO,Trinidad and Tobago,2011,10,2011-10,2011-10-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2011,11,2011-11,2011-11-01,3,4.9,287.29290402931105,178.3430618856154,91.52489369316737
TTO,Trinidad and Tobago,2011,12,2011-12,2011-12-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2012,1,2012-01,2012-01-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2012,2,2012-02,2012-02-01,1,4.6,75.05017635131877,75.05017635131877,195.5577612050401
TTO,Trinidad and Tobago,2012,3,2012-03,2012-03-01,1,4.7,20.27364586423796,20.27364586423796,480.350631842387
TTO,Trinidad and Tobago,2012,4,2012-04,2012-04-01,1,4.6,23.4971255021608,23.4971255021608,427.81352385495296
TTO,Trinidad and Tobago,2012,5,2012-05,2012-05-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2012,6,2012-06,2012-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2012,7,2012-07,2012-07-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2012,8,2012-08,2012-08-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2012,9,2012-09,2012-09-01,1,4.8,209.7595368684325,209.7595368684325,36.048482216900325
TTO,Trinidad and Tobago,2012,10,2012-10,2012-10-01,1,4.8,147.20236870518363,147.20236870518363,106.8791850546466
TTO,Trinidad and Tobago,2012,11,2012-11,2012-11-01,1,4.5,14.697727186189987,14.697727186189987,498.62471811802345
TTO,Trinidad and Tobago,2012,12,2012-12,2012-12-01,1,5.3,59.10818059595252,59.10818059595252,404.49623240840145
TTO,Trinidad and Tobago,2013,1,2013-01,2013-01-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2013,2,2013-02,2013-02-01,1,4.8,189.74578514294035,189.74578514294035,56.103803968420365
TTO,Trinidad and Tobago,2013,3,2013-03,2013-03-01,2,4.8,300.58482244867923,181.87347560469766,64.57859337000099
TTO,Trinidad and Tobago,2013,4,2013-04,2013-04-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2013,5,2013-05,2013-05-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2013,6,2013-06,2013-06-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2013,7,2013-07,2013-07-01,0,,0.0,0.0,
TTO,Trinidad and Tobago,2013,8,2013-08,2013-08-01,0,,0.0,0.0,
