id,time,year,month,year_month,mag,place,country,iso_a3,dist_km,shake_proxy
usp000h615,2010-01-13 01:00:26.360000+00:00,2010,1,2010-01,4.7,Haiti region,Turks and Caicos Islands,TCA,368.7982969731965,35.413159334243325
usp000h616,2010-01-13 01:05:48.610000+00:00,2010,1,2010-01,4.5,"3 km NNW of Léogâne, Haiti",Turks and Caicos Islands,TCA,342.6124482838866,32.064651301958065
usp000h619,2010-01-13 01:16:50.980000+00:00,2010,1,2010-01,5.1,"4 km W of Grangwav, Haiti",Turks and Caicos Islands,TCA,361.2690732833142,58.279279628173654
usp000h61a,2010-01-13 01:24:31.990000+00:00,2010,1,2010-01,4.6,"6 km NE of Tigwav, Haiti",Turks and Caicos Islands,TCA,356.47209442672266,33.568403138619345
usp000h61b,2010-01-13 01:32:44.220000+00:00,2010,1,2010-01,5.6,"1 km SSE of Tigwav, Haiti",Turks and Caicos Islands,TCA,363.6529217649534,102.40890293580321
usp000h61c,2010-01-13 01:36:31.370000+00:00,2010,1,2010-01,5.6,"5 km SE of Tigwav, Haiti",Turks and Caicos Islands,TCA,364.04255473865754,102.20958772136838
usp000h61e,2010-01-13 01:55:16+00:00,2010,1,2010-01,5.1,"10 km SSE of Tigwav, Haiti",Turks and Caicos Islands,TCA,372.0342551257204,55.22527403817675
usp000h61f,2010-01-13 01:57:34.550000+00:00,2010,1,2010-01,5.4,"4 km SSW of Tigwav, Haiti",Turks and Caicos Islands,TCA,367.52762605789707,79.78548700370474
usp000h61g,2010-01-13 02:11:30.680000+00:00,2010,1,2010-01,5.0,"7 km SE of Miragoâne, Haiti",Turks and Caicos Islands,TCA,373.0267932069222,48.97592086696687
usp000h61h,2010-01-13 02:17:56.270000+00:00,2010,1,2010-01,4.6,"11 km NW of Tigwav, Haiti",Turks and Caicos Islands,TCA,356.66863449546105,33.53543166051264
usp000h61k,2010-01-13 02:26:33.670000+00:00,2010,1,2010-01,4.7,"4 km ENE of Tigwav, Haiti",Turks and Caicos Islands,TCA,359.82987954384214,37.037302143133566
usp000h61m,2010-01-13 02:43:47.160000+00:00,2010,1,2010-01,4.7,"11 km WNW of Tigwav, Haiti",Turks and Caicos Islands,TCA,362.50857508417016,36.5445510541131
usp000h61q,2010-01-13 03:17:11.500000+00:00,2010,1,2010-01,4.6,"9 km W of Tigwav, Haiti",Turks and Caicos Islands,TCA,368.2932278005966,31.641817200151806
usp000h61r,2010-01-13 03:31:57.190000+00:00,2010,1,2010-01,4.7,"11 km S of Tigwav, Haiti",Turks and Caicos Islands,TCA,374.6917146027853,34.38486152329728
usp000h61v,2010-01-13 04:29:49.020000+00:00,2010,1,2010-01,4.5,"8 km WNW of Tigwav, Haiti",Turks and Caicos Islands,TCA,364.10058206623785,28.798219113853182
usp000h61x,2010-01-13 04:37:50.890000+00:00,2010,1,2010-01,4.5,"4 km N of Grangwav, Haiti",Turks and Caicos Islands,TCA,355.45059093695284,30.07106773102677
usp000h61z,2010-01-13 05:02:57.500000+00:00,2010,1,2010-01,5.8,Haiti region,Turks and Caicos Islands,TCA,371.13536724483134,124.1909044167986
usp000h620,2010-01-13 05:18:02.440000+00:00,2010,1,2010-01,5.2,"12 km S of Tigwav, Haiti",Turks and Caicos Islands,TCA,375.7561017894399,60.821341131554604
usp000h621,2010-01-13 05:24:02.190000+00:00,2010,1,2010-01,4.8,"6 km ENE of Tigwav, Haiti",Turks and Caicos Islands,TCA,357.4938148275514,42.04477614305511
usp000h622,2010-01-13 05:49:22.680000+00:00,2010,1,2010-01,4.6,"11 km WSW of Tigwav, Haiti",Turks and Caicos Islands,TCA,370.15130758506746,31.34921340332022
usp000h623,2010-01-13 06:24:15.940000+00:00,2010,1,2010-01,4.6,"6 km S of Tigwav, Haiti",Turks and Caicos Islands,TCA,369.36029629005145,31.473446825937845
usp000h626,2010-01-13 06:48:03.360000+00:00,2010,1,2010-01,4.5,"1 km SSW of Tigwav, Haiti",Turks and Caicos Islands,TCA,364.2704397822354,28.773771498245654
usp000h627,2010-01-13 06:58:25.920000+00:00,2010,1,2010-01,4.6,"4 km WSW of Tigwav, Haiti",Turks and Caicos Islands,TCA,365.7148424227193,32.052381993425115
usp000h629,2010-01-13 07:23:03.780000+00:00,2010,1,2010-01,4.9,"6 km SSE of Tigwav, Haiti",Turks and Caicos Islands,TCA,366.95921142197545,44.994372244920996
usp000h62n,2010-01-13 12:28:24.730000+00:00,2010,1,2010-01,4.5,"4 km WSW of Grangwav, Haiti",Turks and Caicos Islands,TCA,362.9482169618748,28.96462837791883
usp000h62p,2010-01-13 12:41:44.110000+00:00,2010,1,2010-01,4.6,Haiti region,Turks and Caicos Islands,TCA,371.83439350755907,31.08650326427438
usp000h62s,2010-01-13 14:43:44.730000+00:00,2010,1,2010-01,5.1,"6 km W of Tigwav, Haiti",Turks and Caicos Islands,TCA,364.2042825531875,57.43021590807008
usp000h62y,2010-01-13 18:54:16.600000+00:00,2010,1,2010-01,4.5,"12 km SSE of Léogâne, Haiti",Turks and Caicos Islands,TCA,354.57630830781903,30.20280852874902
usp000h630,2010-01-13 21:26:16.380000+00:00,2010,1,2010-01,4.9,"6 km SSE of Gressier, Haiti",Turks and Caicos Islands,TCA,343.0229130855261,50.71485736831128
