iso3,country,year,month,year_month,date,n_eq_nearby,monthly_max_mag_nearby,monthly_sum_shake_proxy,monthly_max_shake_proxy,monthly_min_dist_km
VGB,British Virgin Islands,2011,9,2011-09,2011-09-01,2,4.6,67.89692819803726,43.28207816376848,282.6155618256422
VGB,British Virgin Islands,2011,10,2011-10,2011-10-01,0,,0.0,0.0,
VGB,British Virgin Islands,2011,11,2011-11,2011-11-01,5,5.2,823.8455938415706,328.99376700387114,38.13648729511968
VGB,British Virgin Islands,2011,12,2011-12,2011-12-01,3,5.2,277.390924726933,101.36491249217916,112.41789172221206
VGB,British Virgin Islands,2012,1,2012-01,2012-01-01,2,5.0,76.66434757106305,42.566660750782304,308.9748756990406
VGB,British Virgin Islands,2012,2,2012-02,2012-02-01,0,,0.0,0.0,
VGB,British Virgin Islands,2012,3,2012-03,2012-03-01,1,4.5,26.206305723048438,26.206305723048438,382.96328019505046
VGB,British Virgin Islands,2012,4,2012-04,2012-04-01,0,,0.0,0.0,
VGB,British Virgin Islands,2012,5,2012-05,2012-05-01,0,,0.0,0.0,
VGB,British Virgin Islands,2012,6,2012-06,2012-06-01,0,,0.0,0.0,
VGB,British Virgin Islands,2012,7,2012-07,2012-07-01,1,5.0,144.66287786282908,144.66287786282908,156.4113354568117
VGB,British Virgin Islands,2012,8,2012-08,2012-08-01,5,5.0,700.9563235644986,185.4190740534444,98.44394630230819
VGB,British Virgin Islands,2012,9,2012-09,2012-09-01,6,4.9,628.9267169096099,160.07728253134366,87.06284780992019
VGB,British Virgin Islands,2012,10,2012-10,2012-10-01,1,4.5,14.91736370508554,14.91736370508554,495.65811508861117
VGB,British Virgin Islands,2012,11,2012-11,2012-11-01,0,,0.0,0.0,
VGB,British Virgin Islands,2012,12,2012-12,2012-12-01,0,,0.0,0.0,
VGB,British Virgin Islands,2013,1,2013-01,2013-01-01,1,5.0,198.3777509232424,198.3777509232424,93.25793728935294
VGB,British Virgin Islands,2013,2,2013-02,2013-02-01,1,5.1,56.44487536751131,56.44487536751131,367.6654964915826
VGB,British Virgin Islands,2013,3,2013-03,2013-03-01,3,4.7,248.2572649312239,98.35941727442822,164.48933512434152
VGB,British Virgin Islands,2013,4,2013-04,2013-04-01,1,5.3,117.38501167912572,117.38501167912572,267.27825320451245
VGB,British Virgin Islands,2013,5,2013-05,2013-05-01,3,4.8,193.5425150060335,101.23781028017768,158.72053241832688
VGB,British Virgin Islands,2013,6,2013-06,2013-06-01,0,,0.0,0.0,
VGB,British Virgin Islands,2013,7,2013-07,2013-07-01,1,4.7,47.71998714679618,47.71998714679618,309.1449281305189
VGB,British Virgin Islands,2013,8,2013-08,2013-08-01,1,4.6,41.64930315882895,41.64930315882895,313.3322152587746
VGB,British Virgin Islands,2013,9,2013-09,2013-09-01,1,4.8,113.77359651599868,113.77359651599868,158.39874899377116
VGB,British Virgin Islands,2013,10,2013-10,2013-10-01,0,,0.0,0.0,
VGB,British Virgin Islands,2013,11,2013-11,2013-11-01,1,4.6,19.55001404884771,19.55001404884771,464.5939417688104
VGB,British Virgin Islands,2013,12,2013-12,2013-12-01,0,,0.0,0.0,
VGB,British Virgin Islands,2014,1,2014-01,2014-01-01,3,6.4,591.9142947847229,483.74357140693644,155.86123588690774
VGB,British Virgin Islands,2014,2,2014-02,2014-02-01,1,4.5,15.789275076455969,15.789275076455969,484.2971084634148
VGB,British Virgin Islands,2014,3,2014-03,2014-03-01,1,4.6,31.21747923195099,31.21747923195099,370.9935088297623
VGB,British Virgin Islands,2014,4,2014-04,2014-04-01,2,5.0,123.40450668807657,106.45734352474524,217.7436715706791
VGB,British Virgin Islands,2014,5,2014-05,2014-05-01,8,5.9,328.52506382573733,107.02182946584634,400.8927884658585
VGB,British Virgin Islands,2014,6,2014-06,2014-06-01,2,4.6,104.58384076194434,86.68145795820831,166.74114347051662
VGB,British Virgin Islands,2014,7,2014-07,2014-07-01,0,,0.0,0.0,
VGB,British Virgin Islands,2014,8,2014-08,2014-08-01,1,4.6,154.9668859084082,154.9668859084082,50.54685181835533
VGB,British Virgin Islands,2014,9,2014-09,2014-09-01,1,4.7,22.184564199447266,22.184564199447266,462.3356455653065
VGB,British Virgin Islands,2014,10,2014-10,2014-10-01,0,,0.0,0.0,
VGB,British Virgin Islands,2014,11,2014-11,2014-11-01,0,,0.0,0.0,
VGB,British Virgin Islands,2014,12,2014-12,2014-12-01,1,5.6,90.3454987253816,90.3454987253816,388.7194130005062
VGB,British Virgin Islands,2015,1,2015-01,2015-01-01,0,,0.0,0.0,
VGB,British Virgin Islands,2015,2,2015-02,2015-02-01,1,4.6,16.82649846131353,16.82649846131353,494.59815614551786
VGB,British Virgin Islands,2015,3,2015-03,2015-03-01,1,4.6,165.512791280457,165.512791280457,37.379446670427456
VGB,British Virgin Islands,2015,4,2015-04,2015-04-01,0,,0.0,0.0,
VGB,British Virgin Islands,2015,5,2015-05,2015-05-01,0,,0.0,0.0,
VGB,British Virgin Islands,2015,6,2015-06,2015-06-01,0,,0.0,0.0,
VGB,British Virgin Islands,2015,7,2015-07,2015-07-01,1,4.5,34.8193911941503,34.8193911941503,326.1284018843783
VGB,British Virgin Islands,2015,8,2015-08,2015-08-01,2,4.8,213.83214659882287,143.1810418981871,112.41887328049981
VGB,British Virgin Islands,2015,9,2015-09,2015-09-01,0,,0.0,0.0,
VGB,British Virgin Islands,2015,10,2015-10,2015-10-01,1,4.6,32.80006032386497,32.80006032386497,361.1030718711346
VGB,British Virgin Islands,2015,11,2015-11,2015-11-01,1,4.8,20.835919610429993,20.835919610429993,497.9051643031434
VGB,British Virgin Islands,2015,12,2015-12,2015-12-01,0,,0.0,0.0,
VGB,British Virgin Islands,2016,1,2016-01,2016-01-01,2,4.8,152.40397182606972,120.97150290289419,100.07814184527474
VGB,British Virgin Islands,2016,2,2016-02,2016-02-01,0,,0.0,0.0,
VGB,British Virgin Islands,2016,3,2016-03,2016-03-01,4,6.0,212.07910125573227,131.4755468461676,333.37744832094774
VGB,British Virgin Islands,2016,4,2016-04,2016-04-01,0,,0.0,0.0,
VGB,British Virgin Islands,2016,5,2016-05,2016-05-01,3,4.9,159.40114690012317,59.34424344087563,300.7617335954618
VGB,British Virgin Islands,2016,6,2016-06,2016-06-01,0,,0.0,0.0,
VGB,British Virgin Islands,2016,7,2016-07,2016-07-01,0,,0.0,0.0,
VGB,British Virgin Islands,2016,8,2016-08,2016-08-01,1,4.5,39.69923391139159,39.69923391139159,299.8969137343848
VGB,British Virgin Islands,2016,9,2016-09,2016-09-01,0,,0.0,0.0,
