country,year,lat,lon,pop_count,pop_share
Trinidad and Tobago,2024,10.074996948242188,-61.87500762939453,1382.0860089086252,0.0010024318274323507
Trinidad and Tobago,2024,10.074996948242188,-61.62500762939453,4247.339050769806,0.0030806099033952763
Trinidad and Tobago,2024,10.074996948242188,-61.57500457763672,3069.529734015682,0.0022263406769142033
Trinidad and Tobago,2024,10.074996948242188,-61.525001525878906,69.50244497512969,5.041036699478079e-05
Trinidad and Tobago,2024,10.074996948242188,-61.475006103515625,334.2734839917807,0.00024244972979985734
Trinidad and Tobago,2024,10.074996948242188,-61.37500762939453,193.53847980499268,0.00014037413788929007
Trinidad and Tobago,2024,10.074996948242188,-61.32500457763672,707.7538963559523,0.0005133363821957117
Trinidad and Tobago,2024,10.124996185302734,-61.775001525878906,1555.9008185865969,0.0011285003182333563
Trinidad and Tobago,2024,10.124996185302734,-61.725006103515625,2607.3455353975296,0.001891116857379986
Trinidad and Tobago,2024,10.124996185302734,-61.67500305175781,1735.7826745512712,0.0012589692589753162
Trinidad and Tobago,2024,10.124996185302734,-61.62500762939453,1176.4415729045868,0.0008532771970721123
Trinidad and Tobago,2024,10.124996185302734,-61.57500457763672,5057.784913241874,0.0036684291286216385
Trinidad and Tobago,2024,10.124996185302734,-61.525001525878906,9815.316984415054,0.007119083818296202
Trinidad and Tobago,2024,10.124996185302734,-61.475006103515625,6839.215273499489,0.004960506814066594
Trinidad and Tobago,2024,10.124996185302734,-61.42500305175781,9813.467173099518,0.007117742143664171
Trinidad and Tobago,2024,10.124996185302734,-61.37500762939453,1445.2404124736786,0.0010482379377381112
Trinidad and Tobago,2024,10.124996185302734,-61.32500457763672,977.6435582637978,0.0007090883001280983
Trinidad and Tobago,2024,10.124996185302734,-61.275001525878906,3220.4467052668333,0.002335801285231416
Trinidad and Tobago,2024,10.124996185302734,-61.225006103515625,142.2675347328186,0.00010318714168818671
Trinidad and Tobago,2024,10.124996185302734,-61.17500305175781,56.52311730404868,4.099641513339181e-05
Trinidad and Tobago,2024,10.124996185302734,-61.12500762939453,100.28047984907617,7.273378358723295e-05
Trinidad and Tobago,2024,10.124996185302734,-61.07500457763672,817.9155180454254,0.0005932369926000463
Trinidad and Tobago,2024,10.174999237060547,-61.67500305175781,20869.28284155205,0.015136564006301813
Trinidad and Tobago,2024,10.174999237060547,-61.62500762939453,4564.332644462585,0.0033105264681832568
