country,year,lat,lon,pop_count,pop_share
Trinidad and Tobago,2023,10.074996948242188,-61.87500762939453,1377.5591397307999,0.0010028025837674798
Trinidad and Tobago,2023,10.074996948242188,-61.62500762939453,4231.639825344086,0.003080448038882507
Trinidad and Tobago,2023,10.074996948242188,-61.57500457763672,3058.3019438984184,0.0022263095665582553
Trinidad and Tobago,2023,10.074996948242188,-61.525001525878906,69.27578900759588,5.0429733436289066e-05
Trinidad and Tobago,2023,10.074996948242188,-61.475006103515625,333.2872629167196,0.00024261849727554399
Trinidad and Tobago,2023,10.074996948242188,-61.37500762939453,192.92567697167397,0.00014044142408295565
Trinidad and Tobago,2023,10.074996948242188,-61.32500457763672,705.5970506671315,0.0005136436796796875
Trinidad and Tobago,2023,10.124996185302734,-61.775001525878906,1549.8767154219236,0.001128242214740692
Trinidad and Tobago,2023,10.124996185302734,-61.725006103515625,2598.0920609235764,0.0018912969733329026
Trinidad and Tobago,2023,10.124996185302734,-61.67500305175781,1729.9534819128733,0.0012593301960152428
Trinidad and Tobago,2023,10.124996185302734,-61.62500762939453,1172.8412677049637,0.0008537769593206002
Trinidad and Tobago,2023,10.124996185302734,-61.57500457763672,5041.181999862205,0.003669759205903733
Trinidad and Tobago,2023,10.124996185302734,-61.525001525878906,9782.123482942581,0.007120956495083268
Trinidad and Tobago,2023,10.124996185302734,-61.475006103515625,6813.9103645682335,0.004960227638926869
Trinidad and Tobago,2023,10.124996185302734,-61.42500305175781,9778.736559867859,0.0071184909637587715
Trinidad and Tobago,2023,10.124996185302734,-61.37500762939453,1440.4774453639984,0.0010486043483781617
Trinidad and Tobago,2023,10.124996185302734,-61.32500457763672,975.0416110754204,0.0007097874919971222
Trinidad and Tobago,2023,10.124996185302734,-61.275001525878906,3210.896841444075,0.0023373919535971317
Trinidad and Tobago,2023,10.124996185302734,-61.225006103515625,141.91755318641663,0.00010330974904286747
Trinidad and Tobago,2023,10.124996185302734,-61.17500305175781,56.385191559991924,4.104594434590574e-05
Trinidad and Tobago,2023,10.124996185302734,-61.12500762939453,100.08985269138702,7.286101917006885e-05
Trinidad and Tobago,2023,10.124996185302734,-61.07500457763672,815.6657342910767,0.0005937688497334009
Trinidad and Tobago,2023,10.174999237060547,-61.67500305175781,20799.167656402104,0.015140881044227948
Trinidad and Tobago,2023,10.174999237060547,-61.62500762939453,4548.631459712982,0.0033112040338954874
Trinidad and Tobago,2023,10.174999237060547,-61.57500457763672,6132.758835315704,0.004464379225765393
Trinidad and Tobago,2023,10.174999237060547,-61.525001525878906,16263.81674861908,0.01183934466916838
Trinidad and Tobago,2023,10.174999237060547,-61.475006103515625,20850.06741476059,0.015177933833994205
Trinidad and Tobago,2023,10.174999237060547,-61.42500305175781,16992.919218063354,0.012370099261913377
Trinidad and Tobago,2023,10.174999237060547,-61.37500762939453,11849.591062784195,0.008625982138719752
Trinidad and Tobago,2023,10.174999237060547,-61.32500457763672,5082.423327207565,0.0036997810818632727
Trinidad and Tobago,2023,10.174999237060547,-61.275001525878906,283.65821158885956,0.0002064907264480552
Trinidad and Tobago,2023,10.174999237060547,-61.225006103515625,22.858731016516685,1.6640152762870343e-05
Trinidad and Tobago,2023,10.174999237060547,-61.17500305175781,8.801602006260431,6.407179901471096e-06
Trinidad and Tobago,2023,10.174999237060547,-61.12500762939453,4.168749988079071,3.0346669979942028e-06
