country,year,lat,lon,pop_count,pop_share
Trinidad and Tobago,2017,10.074996948242188,-61.87500762939453,1330.3182436249554,0.0010075146672416004
Trinidad and Tobago,2017,10.074996948242188,-61.62500762939453,4072.2776980400085,0.0030841338375367402
Trinidad and Tobago,2017,10.074996948242188,-61.57500457763672,2937.576448679191,0.002224769428195683
Trinidad and Tobago,2017,10.074996948242188,-61.525001525878906,66.91245148149578,5.0676051848316026e-05
Trinidad and Tobago,2017,10.074996948242188,-61.475006103515625,323.3683238030878,0.00024490254923151413
Trinidad and Tobago,2017,10.074996948242188,-61.37500762939453,187.26715913414955,0.00014182652190517037
Trinidad and Tobago,2017,10.074996948242188,-61.32500457763672,682.8193300369533,0.0005171322676998942
Trinidad and Tobago,2017,10.124996185302734,-61.775001525878906,1489.632725358252,0.001128171267885455
Trinidad and Tobago,2017,10.124996185302734,-61.725006103515625,2503.903516769409,0.0018963278377878217
Trinidad and Tobago,2017,10.124996185302734,-61.67500305175781,1668.8061923983232,0.0012638680433664155
Trinidad and Tobago,2017,10.124996185302734,-61.62500762939453,1135.5365582704544,0.0008599970293792846
Trinidad and Tobago,2017,10.124996185302734,-61.57500457763672,4866.740997731697,0.0036858195100142157
Trinidad and Tobago,2017,10.124996185302734,-61.525001525878906,9434.396762013435,0.007145127235423331
Trinidad and Tobago,2017,10.124996185302734,-61.475006103515625,6559.184066414833,0.004967588908683279
Trinidad and Tobago,2017,10.124996185302734,-61.42500305175781,9427.617071151733,0.0071399926460006405
Trinidad and Tobago,2017,10.124996185302734,-61.37500762939453,1393.896613240242,0.0010556656568365141
Trinidad and Tobago,2017,10.124996185302734,-61.32500457763672,946.8852691650584,0.0007171222385699762
Trinidad and Tobago,2017,10.124996185302734,-61.275001525878906,3112.8138927232503,0.0023574852621477383
Trinidad and Tobago,2017,10.124996185302734,-61.225006103515625,138.2810263633728,0.00010472694254172598
Trinidad and Tobago,2017,10.124996185302734,-61.17500305175781,54.96026647110984,4.162408119298167e-05
Trinidad and Tobago,2017,10.124996185302734,-61.12500762939453,98.09080582925235,7.428893504852308e-05
Trinidad and Tobago,2017,10.124996185302734,-61.07500457763672,791.0973927974701,0.0005991365075834769
Trinidad and Tobago,2017,10.174999237060547,-61.67500305175781,20066.498488903046,0.015197334656301164
Trinidad and Tobago,2017,10.174999237060547,-61.62500762939453,4385.888628959656,0.0033216466388705504
Trinidad and Tobago,2017,10.174999237060547,-61.57500457763672,5908.410492897034,0.004474726450008873
Trinidad and Tobago,2017,10.174999237060547,-61.525001525878906,15657.914628505707,0.011858499815540213
Trinidad and Tobago,2017,10.174999237060547,-61.475006103515625,20071.197108268738,0.015200893149127528
Trinidad and Tobago,2017,10.174999237060547,-61.42500305175781,16363.331310272217,0.01239274615607001
Trinidad and Tobago,2017,10.174999237060547,-61.37500762939453,11419.603816270828,0.008648621030431146
Trinidad and Tobago,2017,10.174999237060547,-61.32500457763672,4913.355547428131,0.003721122974242479
Trinidad and Tobago,2017,10.174999237060547,-61.275001525878906,275.9929040670395,0.0002090228411394613
Trinidad and Tobago,2017,10.174999237060547,-61.225006103515625,22.279952377080917,1.68736908727847e-05
Trinidad and Tobago,2017,10.174999237060547,-61.17500305175781,8.639826178847873,6.5433603119564785e-06
Trinidad and Tobago,2017,10.174999237060547,-61.12500762939453,4.122003018856049,3.1217932399357788e-06
Trinidad and Tobago,2017,10.174999237060547,-61.07500457763672,70.17871254684147,5.3149750112732e-05
Trinidad and Tobago,2017,10.174999237060547,-61.025001525878906,2462.536079526095,0.0018649982668610431
Trinidad and Tobago,2017,10.224998474121094,-61.62500762939453,10514.92344456911,0.0079634626121181
Trinidad and Tobago,2017,10.224998474121094,-61.57500457763672,9259.523468971252,0.0070126871907248926
Trinidad and Tobago,2017,10.224998474121094,-61.525001525878906,7864.4306313993775,0.005956115575058447
Trinidad and Tobago,2017,10.224998474121094,-61.475006103515625,20573.822481155396,0.015581555774584126
Trinidad and Tobago,2017,10.224998474121094,-61.42500305175781,11908.950522899628,0.009019227076508856
Trinidad and Tobago,2017,10.224998474121094,-61.37500762939453,10092.217623710632,0.007643326947975933
Trinidad and Tobago,2017,10.224998474121094,-61.32500457763672,8095.195710659027,0.006130885186131159
Trinidad and Tobago,2017,10.224998474121094,-61.275001525878906,547.3365530371666,0.0004145245754127015
Trinidad and Tobago,2017,10.224998474121094,-61.225006103515625,48.36960357427597,3.6632651835964495e-05
Trinidad and Tobago,2017,10.224998474121094,-61.17500305175781,106.07545846732772,8.033610059273871e-05
Trinidad and Tobago,2017,10.224998474121094,-61.12500762939453,9.896723032383871,7.495269391769372e-06
Trinidad and Tobago,2017,10.224998474121094,-61.07500457763672,41.01200419666251,3.106038420439837e-05
Trinidad and Tobago,2017,10.224998474121094,-61.025001525878906,1427.5509838461876,0.0010811537474981002
Trinidad and Tobago,2017,10.27499771118164,-61.42500305175781,35100.34841442108,0.02658319993902871
Trinidad and Tobago,2017,10.27499771118164,-61.37500762939453,22728.921699523926,0.017213717163238537
Trinidad and Tobago,2017,10.27499771118164,-61.32500457763672,13062.19679403305,0.009892636532236184
Trinidad and Tobago,2017,10.27499771118164,-61.275001525878906,3639.0523071291036,0.0027560311916804713
Trinidad and Tobago,2017,10.27499771118164,-61.225006103515625,2386.570493221283,0.0018074658359750672
Trinidad and Tobago,2017,10.27499771118164,-61.17500305175781,1308.6985574960709,0.0009911410280914244
Trinidad and Tobago,2017,10.27499771118164,-61.12500762939453,47.1885234713793,3.573816246655381e-05
Trinidad and Tobago,2017,10.27499771118164,-61.07500457763672,113.38426417114114,8.587141440347457e-05
Trinidad and Tobago,2017,10.27499771118164,-61.025001525878906,6006.988797962715,0.004549384591924493
Trinidad and Tobago,2017,10.324996948242188,-61.42500305175781,28571.246021270752,0.021638393343656095
Trinidad and Tobago,2017,10.324996948242188,-61.37500762939453,11514.760907888412,0.00872068812111129
Trinidad and Tobago,2017,10.324996948242188,-61.32500457763672,4787.278763771148,0.003625638897900768
Trinidad and Tobago,2017,10.324996948242188,-61.275001525878906,3127.9437623026356,0.002368943847781463
Trinidad and Tobago,2017,10.324996948242188,-61.225006103515625,4284.670102953932,0.003244988929306663
Trinidad and Tobago,2017,10.324996948242188,-61.17500305175781,8746.091585993767,0.0066238402699161265
Trinidad and Tobago,2017,10.324996948242188,-61.12500762939453,2353.8029400110486,0.0017826493752318303
Trinidad and Tobago,2017,10.324996948242188,-61.07500457763672,1070.246302545084,0.0008105495452254023
Trinidad and Tobago,2017,10.324996948242188,-61.025001525878906,2597.8162410259247,0.0019674525085818053
Trinidad and Tobago,2017,10.324996948242188,-60.975006103515625,752.6157350540161,0.0005699924777379149
Trinidad and Tobago,2017,10.374996185302734,-61.475006103515625,11216.918161869049,0.008495117332629625
Trinidad and Tobago,2017,10.374996185302734,-61.42500305175781,11147.332642555237,0.008442416836584971
Trinidad and Tobago,2017,10.374996185302734,-61.37500762939453,3518.9868552684784,0.0026650997890944645
Trinidad and Tobago,2017,10.374996185302734,-61.32500457763672,2257.7567635774612,0.0017099089374057405
Trinidad and Tobago,2017,10.374996185302734,-61.275001525878906,1270.732967779237,0.0009623878416463841
Trinidad and Tobago,2017,10.374996185302734,-61.225006103515625,35.891477793455124,2.7182360671343863e-05
Trinidad and Tobago,2017,10.374996185302734,-61.17500305175781,1336.5562928916975,0.0010122390451574386
Trinidad and Tobago,2017,10.374996185302734,-61.12500762939453,234.62557649612427,0.00017769335327292123
Trinidad and Tobago,2017,10.374996185302734,-61.07500457763672,1.9360380172729492,1.4662556933931327e-06
Trinidad and Tobago,2017,10.374996185302734,-61.025001525878906,707.9063068628311,0.0005361318546257635
Trinidad and Tobago,2017,10.424999237060547,-61.475006103515625,20445.125369548798,0.015484087196522717
Trinidad and Tobago,2017,10.424999237060547,-61.42500305175781,21582.442176818848,0.016345432495000038
Trinidad and Tobago,2017,10.424999237060547,-61.37500762939453,6050.515153378248,0.004582349216519301
Trinidad and Tobago,2017,10.424999237060547,-61.32500457763672,2092.3863146305084,0.0015846658584351158
Trinidad and Tobago,2017,10.424999237060547,-61.275001525878906,734.8003054857522,0.0005564999869904936
Trinidad and Tobago,2017,10.424999237060547,-61.225006103515625,2.1719020009040833,1.644886952583317e-06
Trinidad and Tobago,2017,10.424999237060547,-61.17500305175781,333.81465256265034,0.00025281406175456893
Trinidad and Tobago,2017,10.424999237060547,-61.12500762939453,2871.918788850573,0.0021750436910563963
Trinidad and Tobago,2017,10.424999237060547,-61.07500457763672,240.95981097270325,0.0001824905769233397
Trinidad and Tobago,2017,10.474998474121094,-61.42500305175781,28832.768419265747,0.02183645696719491
Trinidad and Tobago,2017,10.474998474121094,-61.37500762939453,10243.838211297989,0.00775815658861425
Trinidad and Tobago,2017,10.474998474121094,-61.32500457763672,5077.000182153238,0.003845059010218109
Trinidad and Tobago,2017,10.474998474121094,-61.275001525878906,987.2863280773222,0.0007477199242149408
Trinidad and Tobago,2017,10.474998474121094,-61.225006103515625,757.2621515393257,0.0005735114347855959
Trinidad and Tobago,2017,10.474998474121094,-61.17500305175781,1064.4544299840927,0.0008061630786156593
Trinidad and Tobago,2017,10.474998474121094,-61.12500762939453,420.6206490997239,0.0003185564622175678
Trinidad and Tobago,2017,10.474998474121094,-61.07500457763672,1304.4497320652008,0.0009879231860745502
Trinidad and Tobago,2017,10.52499771118164,-61.42500305175781,31333.513208389282,0.023730392547003643
Trinidad and Tobago,2017,10.52499771118164,-61.37500762939453,50425.086517333984,0.03818936897738537
Trinidad and Tobago,2017,10.52499771118164,-61.32500457763672,5552.572607517242,0.004205233123582353
Trinidad and Tobago,2017,10.52499771118164,-61.275001525878906,2764.2222459316254,0.002093479864414142
Trinidad and Tobago,2017,10.52499771118164,-61.225006103515625,830.7097066493841,0.0006291368382565579
Trinidad and Tobago,2017,10.52499771118164,-61.17500305175781,2930.8542551994324,0.0022196783843350517
Trinidad and Tobago,2017,10.52499771118164,-61.12500762939453,1783.7590614559392,0.0013509274384939038
Trinidad and Tobago,2017,10.52499771118164,-61.07500457763672,2500.7178378105164,0.00189391516826939
Trinidad and Tobago,2017,10.52499771118164,-61.025001525878906,1052.0136572122574,0.0007967410767003208
Trinidad and Tobago,2017,10.574996948242188,-61.42500305175781,17084.369739651716,0.012938823605376567
Trinidad and Tobago,2017,10.574996948242188,-61.37500762939453,26479.83857870251,0.020054468832612714
Trinidad and Tobago,2017,10.574996948242188,-61.32500457763672,15858.64274597168,0.012010520975472361
Trinidad and Tobago,2017,10.574996948242188,-61.275001525878906,14109.767189979553,0.01068601251121114
Trinidad and Tobago,2017,10.574996948242188,-61.225006103515625,2695.393031835556,0.002041352155071796
Trinidad and Tobago,2017,10.574996948242188,-61.17500305175781,4694.037652492523,0.0035550228722593087
Trinidad and Tobago,2017,10.574996948242188,-61.12500762939453,24937.811601638794,0.018886616851239813
Trinidad and Tobago,2017,10.574996948242188,-61.07500457763672,3614.237450838089,0.002737237694862323
Trinidad and Tobago,2017,10.574996948242188,-61.025001525878906,720.061260104413,0.0005453373915183193
Trinidad and Tobago,2017,10.624996185302734,-61.475006103515625,29531.047095060385,0.02236529734885285
Trinidad and Tobago,2017,10.624996185302734,-61.42500305175781,47607.754593372345,0.03605566657235424
Trinidad and Tobago,2017,10.624996185302734,-61.37500762939453,45050.62321472168,0.03411902668757446
Trinidad and Tobago,2017,10.624996185302734,-61.32500457763672,48188.679122924805,0.03649562895495653
Trinidad and Tobago,2017,10.624996185302734,-61.275001525878906,62511.75685882568,0.047343191910749594
Trinidad and Tobago,2017,10.624996185302734,-61.225006103515625,10572.385478496552,0.008006981403406475
Trinidad and Tobago,2017,10.624996185302734,-61.17500305175781,5709.308410286903,0.004323936765307978
Trinidad and Tobago,2017,10.624996185302734,-61.12500762939453,5405.327873706818,0.0040937175297017115
Trinidad and Tobago,2017,10.624996185302734,-61.07500457763672,2855.2631376981735,0.0021624295568754078
Trinidad and Tobago,2017,10.674999237060547,-61.525001525878906,68605.13152313237,0.05195800071812103
Trinidad and Tobago,2017,10.674999237060547,-61.475006103515625,65908.26704120636,0.04991553416237455
Trinidad and Tobago,2017,10.674999237060547,-61.42500305175781,37395.19020342827,0.028321195168744224
Trinidad and Tobago,2017,10.674999237060547,-61.37500762939453,11357.296429157563,0.008601432617662289
Trinidad and Tobago,2017,10.674999237060547,-61.32500457763672,2056.16646361351,0.0015572348047606995
Trinidad and Tobago,2017,10.674999237060547,-61.275001525878906,3493.217873455143,0.0026455836866421125
Trinidad and Tobago,2017,10.674999237060547,-61.225006103515625,2961.8131119012833,0.002243125031299129
Trinidad and Tobago,2017,10.674999237060547,-61.17500305175781,5736.064159035683,0.004344200194323258
Trinidad and Tobago,2017,10.674999237060547,-61.12500762939453,665.5928836465044,0.0005040858425411025
Trinidad and Tobago,2017,10.674999237060547,-61.07500457763672,2181.485357284801,0.0016521448941783047
Trinidad and Tobago,2017,10.724998474121094,-61.62500762939453,990.5350646973369,0.0007501803503651159
Trinidad and Tobago,2017,10.724998474121094,-61.57500457763672,33750.0554727316,0.02556055746205423
Trinidad and Tobago,2017,10.724998474121094,-61.525001525878906,21376.394207955516,0.01618938235302839
Trinidad and Tobago,2017,10.724998474121094,-61.475006103515625,16059.56814622879,0.012162691547251348
Trinidad and Tobago,2017,10.724998474121094,-61.42500305175781,2459.897069813341,0.0018629996165340753
Trinidad and Tobago,2017,10.724998474121094,-61.37500762939453,770.2749487165955,0.0005833666585869434
Trinidad and Tobago,2017,10.724998474121094,-61.32500457763672,598.5469514131765,0.000453308699231469
Trinidad and Tobago,2017,10.724998474121094,-61.275001525878906,658.5465106368065,0.0004987492817654032
Trinidad and Tobago,2017,10.724998474121094,-61.225006103515625,85.3389970064325,6.46313704135801e-05
Trinidad and Tobago,2017,10.724998474121094,-61.17500305175781,86.9345371723175,6.583975053390523e-05
Trinidad and Tobago,2017,10.724998474121094,-61.12500762939453,53.44048571586609,4.047307735669115e-05
Trinidad and Tobago,2017,10.724998474121094,-61.07500457763672,0.0,0.0
Trinidad and Tobago,2017,10.724998474121094,-61.025001525878906,446.368242681282,0.0003380563663224001
Trinidad and Tobago,2017,10.77499771118164,-61.37500762939453,1135.091085612774,0.0008596596512830141
Trinidad and Tobago,2017,10.77499771118164,-61.32500457763672,778.3989506065845,0.0005895193600928321
Trinidad and Tobago,2017,10.77499771118164,-61.275001525878906,159.8125000004659,0.00012103377408421885
Trinidad and Tobago,2017,10.77499771118164,-61.225006103515625,6.912752747535706,5.235363656427755e-06
Trinidad and Tobago,2017,10.77499771118164,-61.17500305175781,0.0,0.0
Trinidad and Tobago,2017,10.77499771118164,-61.12500762939453,0.0,0.0
Trinidad and Tobago,2017,10.77499771118164,-61.07500457763672,0.0,0.0
Trinidad and Tobago,2017,10.77499771118164,-61.025001525878906,0.0,0.0
Trinidad and Tobago,2017,10.77499771118164,-60.975006103515625,779.5262460712543,0.0005903731157414616
Trinidad and Tobago,2017,10.824996948242188,-61.07500457763672,195.4368621111301,0.00014801383506558117
Trinidad and Tobago,2017,10.824996948242188,-61.025001525878906,475.92310059087316,0.0003604396967584437
Trinidad and Tobago,2017,10.824996948242188,-60.975006103515625,444.46367728710175,0.0003366139463762309
Trinidad and Tobago,2017,10.824996948242188,-60.92500305175781,1715.4919946789742,0.001299225470640004
Trinidad and Tobago,2017,11.174999237060547,-60.82500457763672,7401.490734115261,0.005605508689224773
Trinidad and Tobago,2017,11.174999237060547,-60.775001525878906,15630.422508239746,0.011837678696582957
Trinidad and Tobago,2017,11.224998474121094,-60.775001525878906,5066.358524262948,0.003836999565450202
Trinidad and Tobago,2017,11.224998474121094,-60.725006103515625,9598.494039535597,0.007269406079790291
