country,year,lat,lon,pop_count,pop_share
Trinidad and Tobago,2020,10.074996948242188,-61.87500762939453,1360.0489472173067,0.001004310916551885
Trinidad and Tobago,2020,10.074996948242188,-61.62500762939453,4172.286475896835,0.003080972095378174
Trinidad and Tobago,2020,10.074996948242188,-61.57500457763672,3015.5594258310584,0.0022268016581826503
Trinidad and Tobago,2020,10.074996948242188,-61.525001525878906,68.38277584691929,5.049639458028154e-05
Trinidad and Tobago,2020,10.074996948242188,-61.475006103515625,329.43620765223625,0.00024326799438324241
Trinidad and Tobago,2020,10.074996948242188,-61.37500762939453,190.58221471309662,0.00014073302224057086
Trinidad and Tobago,2020,10.074996948242188,-61.32500457763672,697.0654020312636,0.0005147391160023966
Trinidad and Tobago,2020,10.124996185302734,-61.775001525878906,1526.4691556694575,0.0011272018113430637
Trinidad and Tobago,2020,10.124996185302734,-61.725006103515625,2562.834543466568,0.001892492703726559
Trinidad and Tobago,2020,10.124996185302734,-61.67500305175781,1707.225988388319,0.0012606794047137454
Trinidad and Tobago,2020,10.124996185302734,-61.62500762939453,1158.7126015424728,0.0008556366425313695
Trinidad and Tobago,2020,10.124996185302734,-61.57500457763672,4977.5982457995515,0.0036756443705163655
Trinidad and Tobago,2020,10.124996185302734,-61.525001525878906,9653.569469332695,0.007128556087322739
Trinidad and Tobago,2020,10.124996185302734,-61.475006103515625,6717.794357061386,0.004960670144814586
Trinidad and Tobago,2020,10.124996185302734,-61.42500305175781,9647.321521759033,0.007123942369583306
Trinidad and Tobago,2020,10.124996185302734,-61.37500762939453,1422.419102549553,0.0010503673676784217
Trinidad and Tobago,2020,10.124996185302734,-61.32500457763672,964.752365589161,0.0007124091632972958
Trinidad and Tobago,2020,10.124996185302734,-61.275001525878906,3174.7521747611463,0.0023443555270441403
Trinidad and Tobago,2020,10.124996185302734,-61.225006103515625,140.57575619220734,0.0001038063864063359
Trinidad and Tobago,2020,10.124996185302734,-61.17500305175781,55.84091138859732,4.123501364603029e-05
Trinidad and Tobago,2020,10.124996185302734,-61.12500762939453,99.32443440029115,7.334487038326838e-05
Trinidad and Tobago,2020,10.124996185302734,-61.07500457763672,806.5160984992981,0.0005955615963344155
Trinidad and Tobago,2020,10.174999237060547,-61.67500305175781,20529.8725494463,0.015160024320458095
Trinidad and Tobago,2020,10.174999237060547,-61.62500762939453,4488.294428825378,0.0033143241651641163
Trinidad and Tobago,2020,10.174999237060547,-61.57500457763672,6049.225040435791,0.004466973602103734
Trinidad and Tobago,2020,10.174999237060547,-61.525001525878906,16043.734476566315,0.011847292489026056
Trinidad and Tobago,2020,10.174999237060547,-61.475006103515625,20567.01616334915,0.015187452551625177
Trinidad and Tobago,2020,10.174999237060547,-61.42500305175781,16764.798686027527,0.012379753220368429
Trinidad and Tobago,2020,10.174999237060547,-61.37500762939453,11690.790370225906,0.008632916054940735
Trinidad and Tobago,2020,10.174999237060547,-61.32500457763672,5020.482202768326,0.003707311485304257
Trinidad and Tobago,2020,10.174999237060547,-61.275001525878906,280.9169623851776,0.00020743957233691467
Trinidad and Tobago,2020,10.174999237060547,-61.225006103515625,22.642274603247643,1.6719900858078283e-05
Trinidad and Tobago,2020,10.174999237060547,-61.17500305175781,8.726466894449736,6.4439489350409265e-06
Trinidad and Tobago,2020,10.174999237060547,-61.12500762939453,4.1476410031318665,3.062772958213234e-06
Trinidad and Tobago,2020,10.174999237060547,-61.07500457763672,71.2174997329875,5.2589660524873906e-05
Trinidad and Tobago,2020,10.174999237060547,-61.025001525878906,2508.3955339194827,0.0018522929067366978
Trinidad and Tobago,2020,10.224998474121094,-61.62500762939453,10787.00405216217,0.007965526497146668
Trinidad and Tobago,2020,10.224998474121094,-61.57500457763672,9488.15453338623,0.00700640752327902
Trinidad and Tobago,2020,10.224998474121094,-61.525001525878906,8060.194427252044,0.005951948471694599
Trinidad and Tobago,2020,10.224998474121094,-61.475006103515625,21064.36417579651,0.015554712891224157
Trinidad and Tobago,2020,10.224998474121094,-61.42500305175781,12180.368038535118,0.008994438482342312
Trinidad and Tobago,2020,10.224998474121094,-61.37500762939453,10321.713611602783,0.007621938665416695
Trinidad and Tobago,2020,10.224998474121094,-61.32500457763672,8269.870247840881,0.006106780925324444
Trinidad and Tobago,2020,10.224998474121094,-61.275001525878906,557.3623232245445,0.0004115771471566691
Trinidad and Tobago,2020,10.224998474121094,-61.225006103515625,49.14808487892151,3.629278069183552e-05
Trinidad and Tobago,2020,10.224998474121094,-61.17500305175781,107.66587960751853,7.95045049306707e-05
Trinidad and Tobago,2020,10.224998474121094,-61.12500762939453,9.976029932886515,7.36667293184226e-06
Trinidad and Tobago,2020,10.224998474121094,-61.07500457763672,41.63427728416436,3.074430465520113e-05
Trinidad and Tobago,2020,10.224998474121094,-61.025001525878906,1455.7879487872124,0.001075008169480291
Trinidad and Tobago,2020,10.27499771118164,-61.42500305175781,36034.186619758606,0.026608988643633813
Trinidad and Tobago,2020,10.27499771118164,-61.37500762939453,23191.323256492615,0.017125338880952565
Trinidad and Tobago,2020,10.27499771118164,-61.32500457763672,13334.736784219742,0.009846867459541568
Trinidad and Tobago,2020,10.27499771118164,-61.275001525878906,3714.4732356073405,0.002742905707469514
Trinidad and Tobago,2020,10.27499771118164,-61.225006103515625,2430.263783454895,0.0017945975053458567
Trinidad and Tobago,2020,10.27499771118164,-61.17500305175781,1331.4058138132095,0.0009831597575286426
Trinidad and Tobago,2020,10.27499771118164,-61.12500762939453,47.88074088099048,3.535692657073728e-05
