time,precip_mm,rain_1d_mm,rain_3d_mm,rain_5d_mm,year,month,year_month
2024-03-27,0.0,0.0,18.4250751344131,27.303080853276096,2024,3,2024-03
2024-03-28,0.0,0.0,0.0,21.675927140975173,2024,3,2024-03
2024-03-29,1.5496434936479755,1.5496434936479755,1.5496434936479755,19.974718628061076,2024,3,2024-03
2024-03-30,0.0,0.0,1.5496434936479755,1.5496434936479755,2024,3,2024-03
2024-03-31,11.017461898298986,11.017461898298986,12.567105391946962,12.567105391946962,2024,3,2024-03
2024-04-01,2.1984176195585685,2.1984176195585685,13.215879517857555,14.76552301150553,2024,4,2024-04
2024-04-02,25.54592492802629,25.54592492802629,38.76180444588385,40.311447939531824,2024,4,2024-04
2024-04-03,15.195128669733426,15.195128669733426,42.939471217318285,53.95693311561727,2024,4,2024-04
2024-04-04,0.0,0.0,40.741053597759716,53.95693311561727,2024,4,2024-04
2024-04-05,0.0,0.0,15.195128669733426,42.939471217318285,2024,4,2024-04
2024-04-06,0.0,0.0,0.0,40.741053597759716,2024,4,2024-04
2024-04-07,0.0,0.0,0.0,15.195128669733426,2024,4,2024-04
2024-04-08,0.0,0.0,0.0,0.0,2024,4,2024-04
2024-04-09,0.0,0.0,0.0,0.0,2024,4,2024-04
2024-04-10,0.0,0.0,0.0,0.0,2024,4,2024-04
2024-04-11,0.6612692753471118,0.6612692753471118,0.6612692753471118,0.6612692753471118,2024,4,2024-04
2024-04-12,2.2443685939121827,2.2443685939121827,2.9056378692592943,2.9056378692592943,2024,4,2024-04
2024-04-13,0.5312598602967827,0.5312598602967827,3.436897729556077,3.436897729556077,2024,4,2024-04
2024-04-14,0.07373598209223899,0.07373598209223899,2.8493644363012045,3.510633711648316,2024,4,2024-04
2024-04-15,1.0215694334815124,1.0215694334815124,1.6265652758705342,4.532203145129829,2024,4,2024-04
2024-04-16,0.0,0.0,1.0953054155737516,3.870933869782717,2024,4,2024-04
2024-04-17,0.1293330595736022,0.1293330595736022,1.1509024930551146,1.7558983354441364,2024,4,2024-04
2024-04-18,0.043030864565033036,0.043030864565033036,0.17236392413863522,1.2676693397123866,2024,4,2024-04
2024-04-19,1.6015248967021247,1.6015248967021247,1.77388882084076,2.7954582543222726,2024,4,2024-04
2024-04-20,11.76775562541849,11.76775562541849,13.412311386685648,13.54164444625925,2024,4,2024-04
2024-04-21,0.0,0.0,13.369280522120615,13.54164444625925,2024,4,2024-04
2024-04-22,0.0,0.0,11.76775562541849,13.412311386685648,2024,4,2024-04
2024-04-23,0.0,0.0,0.0,13.369280522120615,2024,4,2024-04
2024-04-24,0.0,0.0,0.0,11.76775562541849,2024,4,2024-04
2024-04-25,0.0,0.0,0.0,0.0,2024,4,2024-04
2024-04-26,0.0,0.0,0.0,0.0,2024,4,2024-04
2024-04-27,0.0,0.0,0.0,0.0,2024,4,2024-04
2024-04-28,0.0,0.0,0.0,0.0,2024,4,2024-04
2024-04-29,0.0,0.0,0.0,0.0,2024,4,2024-04
2024-04-30,0.0,0.0,0.0,0.0,2024,4,2024-04
2024-05-01,0.0,0.0,0.0,0.0,2024,5,2024-05
2024-05-02,0.0,0.0,0.0,0.0,2024,5,2024-05
2024-05-03,0.012063323891119795,0.012063323891119795,0.012063323891119795,0.012063323891119795,2024,5,2024-05
2024-05-04,0.18487304411575434,0.18487304411575434,0.19693636800687414,0.19693636800687414,2024,5,2024-05
2024-05-05,0.08124808731041665,0.08124808731041665,0.2781844553172908,0.2781844553172908,2024,5,2024-05
2024-05-06,0.014557280658694435,0.014557280658694435,0.28067841208486544,0.29274173597598524,2024,5,2024-05
2024-05-07,1.210775301736199,1.210775301736199,1.3065806697053102,1.5035170377121843,2024,5,2024-05
2024-05-08,0.0,0.0,1.2253325823948935,1.4914537138210644,2024,5,2024-05
2024-05-09,0.0,0.0,1.210775301736199,1.3065806697053102,2024,5,2024-05
2024-05-10,26.507898283187423,26.507898283187423,26.507898283187423,27.733230865582318,2024,5,2024-05
2024-05-11,1.3119629659936787,1.3119629659936787,27.819861249181102,29.0306365509173,2024,5,2024-05
2024-05-12,0.0,0.0,27.819861249181102,27.819861249181102,2024,5,2024-05
2024-05-13,0.0,0.0,1.3119629659936787,27.819861249181102,2024,5,2024-05
2024-05-14,0.0,0.0,0.0,27.819861249181102,2024,5,2024-05
2024-05-15,0.0,0.0,0.0,1.3119629659936787,2024,5,2024-05
2024-05-16,10.237098503517394,10.237098503517394,10.237098503517394,10.237098503517394,2024,5,2024-05
2024-05-17,5.2572388586395435,5.2572388586395435,15.494337362156937,15.494337362156937,2024,5,2024-05
2024-05-18,5.798570448312825,5.798570448312825,21.292907810469764,21.292907810469764,2024,5,2024-05
2024-05-19,1.9960911821744944,1.9960911821744944,13.051900489126863,23.288998992644256,2024,5,2024-05
2024-05-20,5.018311370066926,5.018311370066926,12.812973000554244,28.307310362711185,2024,5,2024-05
2024-05-21,0.0,0.0,7.01440255224142,18.07021185919379,2024,5,2024-05
2024-05-22,0.0,0.0,5.018311370066925,12.812973000554246,2024,5,2024-05
2024-05-23,0.0,0.0,0.0,7.01440255224142,2024,5,2024-05
2024-05-24,0.0,0.0,0.0,5.018311370066925,2024,5,2024-05
2024-05-25,13.153600680472755,13.153600680472755,13.153600680472755,13.153600680472755,2024,5,2024-05
2024-05-26,0.0,0.0,13.153600680472755,13.153600680472755,2024,5,2024-05
2024-05-27,0.10776391472480935,0.10776391472480935,13.261364595197564,13.261364595197564,2024,5,2024-05
2024-05-28,0.0,0.0,0.10776391472480935,13.261364595197564,2024,5,2024-05
2024-05-29,1.7654787257666562,1.7654787257666562,1.8732426404914655,15.02684332096422,2024,5,2024-05
2024-05-30,29.374050782312292,29.374050782312292,31.139529508078947,31.247293422803757,2024,5,2024-05
2024-05-31,0.24133217667581489,0.24133217667581489,31.380861684754763,31.488625599479573,2024,5,2024-05
2024-06-01,0.4654020498062357,0.4654020498062357,30.080785008794344,31.846263734561,2024,6,2024-06
2024-06-02,1.4943771929038645,1.4943771929038645,2.201111419385915,33.34064092746486,2024,6,2024-06
2024-06-03,3.686722865559353,3.686722865559353,5.646502108269453,35.26188506725756,2024,6,2024-06
2024-06-04,9.18828834903543,9.18828834903543,14.369388407498647,15.076122633980699,2024,6,2024-06
2024-06-05,2.647558185479396,2.647558185479396,15.522569400074177,17.48234864278428,2024,6,2024-06
2024-06-06,0.0,0.0,11.835846534514825,17.016946592978044,2024,6,2024-06
2024-06-07,0.0,0.0,2.647558185479396,15.522569400074179,2024,6,2024-06
2024-06-08,12.25168856536377,12.25168856536377,12.25168856536377,24.087535099878593,2024,6,2024-06
2024-06-09,6.468019472593023,6.468019472593023,18.719708037956792,21.36726622343619,2024,6,2024-06
2024-06-10,26.18887687843308,26.18887687843308,44.90858491638987,44.90858491638987,2024,6,2024-06
2024-06-11,23.624418929947296,23.624418929947296,56.2813152809734,68.53300384633717,2024,6,2024-06
2024-06-12,0.7595320198614635,0.7595320198614635,50.57282782824184,69.29253586619863,2024,6,2024-06
2024-06-13,6.575509293379799,6.575509293379799,30.95946024318856,63.616356594214665,2024,6,2024-06
2024-06-14,28.954817806827215,28.954817806827215,36.28985912006848,86.10315492844886,2024,6,2024-06
2024-06-15,11.363515037036548,11.363515037036548,46.89384213724357,71.27779308705233,2024,6,2024-06
2024-06-16,8.347989927225399,8.347989927225399,48.66632277108916,56.001364084330426,2024,6,2024-06
2024-06-17,2.557185268023109,2.557185268023109,22.268690232285056,57.79901733249207,2024,6,2024-06
2024-06-18,9.030517009876503,9.030517009876503,19.935692205125008,60.25402504898878,2024,6,2024-06
2024-06-19,1.737776677750153,1.737776677750153,13.325478955649764,33.03698391991171,2024,6,2024-06
2024-06-20,5.458338001753609,5.458338001753609,16.226631689380266,27.13180688462877,2024,6,2024-06
2024-06-21,2.600880626686288,2.600880626686288,9.796995306190048,21.384697584089665,2024,6,2024-06
2024-06-22,16.06532932344365,16.06532932344365,24.124547951883542,34.8928416395102,2024,6,2024-06
2024-06-23,1.7597553254165756,1.7597553254165756,20.42596527554651,27.622079955050275,2024,6,2024-06
2024-06-24,12.535404635594162,12.535404635594162,30.36048928445438,38.41970791289428,2024,6,2024-06
2024-06-25,2.7661920244489453,2.7661920244489453,17.06135198545968,35.72756193558962,2024,6,2024-06
2024-06-26,0.10613434154066954,0.10613434154066954,15.407731001583773,33.232815650444,2024,6,2024-06
2024-06-27,0.0,0.0,2.872326365989611,17.167486327000358,2024,6,2024-06
2024-06-28,22.935380506020177,22.935380506020177,23.041514847560844,38.34311150760396,2024,6,2024-06
2024-06-29,39.4092512152749,39.4092512152749,62.34463172129507,65.2169580872847,2024,6,2024-06
2024-06-30,0.6683331680734702,0.6683331680734702,63.01296488936854,63.11909923090922,2024,6,2024-06
2024-07-01,30.070134951555154,30.070134951555154,70.14771933490353,93.08309984092371,2024,7,2024-07
2024-07-02,1.5139084724964635,1.5139084724964635,32.25237659212508,94.59700831342018,2024,7,2024-07
2024-07-03,6.208181729651725,6.208181729651725,37.792225153703335,77.86980953705172,2024,7,2024-07
2024-07-04,0.0,0.0,7.722090202148182,38.46055832177683,2024,7,2024-07
2024-07-05,0.0,0.0,6.208181729651718,37.79222515370336,2024,7,2024-07
2024-07-06,3.4977484474455074,3.4977484474455074,3.4977484474455003,11.219838649593711,2024,7,2024-07
2024-07-07,3.9163390375517215,3.9163390375517215,7.414087484997221,13.622269214648968,2024,7,2024-07
2024-07-08,0.42797937502353744,0.42797937502353744,7.8420668600207595,7.842066860020781,2024,7,2024-07
2024-07-09,0.0,0.0,4.344318412575252,7.842066860020781,2024,7,2024-07
2024-07-10,0.0,0.0,0.42797937502353034,7.842066860020781,2024,7,2024-07
2024-07-11,3.1943750058384843,3.1943750058384843,3.194375005838477,7.538693418413757,2024,7,2024-07
2024-07-12,31.93996473890889,31.93996473890889,35.134339744747365,35.562319119770926,2024,7,2024-07
2024-07-13,5.033307112195704,5.033307112195704,40.16764685694307,40.167646856943094,2024,7,2024-07
2024-07-14,3.016320190192778,3.016320190192778,39.989592041297364,43.183967047135866,2024,7,2024-07
2024-07-15,3.0019506496012074,3.0019506496012074,11.051577951989682,46.18591769673708,2024,7,2024-07
2024-07-16,9.165800917978807,9.165800917978807,15.184071757772784,52.1573436088774,2024,7,2024-07
2024-07-17,12.685857106076952,12.685857106076952,24.853608673656957,32.903235976045465,2024,7,2024-07
2024-07-18,2.8869325979286464,2.8869325979286464,24.738590621984397,30.756861461778403,2024,7,2024-07
2024-07-19,0.0,0.0,15.572789704005592,27.740541271585624,2024,7,2024-07
2024-07-20,3.3264028367078886,3.3264028367078886,6.213335434636528,28.064993458692307,2024,7,2024-07
2024-07-21,0.0,0.0,3.3264028367078815,18.8991925407135,2024,7,2024-07
2024-07-22,6.6394951216547184,6.6394951216547184,9.9658979583626,12.852830556291268,2024,7,2024-07
2024-07-23,10.443613473887517,10.443613473887517,17.083108595542228,20.409511432250138,2024,7,2024-07
2024-07-24,8.977452976304434,8.977452976304434,26.060561571846662,29.386964408554572,2024,7,2024-07
2024-07-25,15.82889159122898,15.82889159122898,35.249958041420925,41.889453163075665,2024,7,2024-07
2024-07-26,1.0483636947661565,1.0483636947661565,25.854708262299564,42.93781685784182,2024,7,2024-07
2024-07-27,0.0,0.0,16.87725528599513,36.2983217361871,2024,7,2024-07
2024-07-28,0.0,0.0,1.0483636947661494,25.854708262299585,2024,7,2024-07
2024-07-29,11.254957884246545,11.254957884246545,11.254957884246538,28.132213170241695,2024,7,2024-07
